Time (s),W,X,Y,Z
0.888486385,0.9540198,-0.002790845,-0.01387661,0.2937233
0.908231258,0.9541722,-0.002720659,-0.01383355,0.2932309
0.927977562,0.9543766,-0.002609465,-0.01379331,0.2925681
0.947723389,0.9546189,-0.00245751,-0.01376101,0.291779
0.969937325,0.9548944,-0.002282158,-0.01366136,0.2908825
0.989682674,0.955135,-0.002157357,-0.01357511,0.2900964
1.009428501,0.9553631,-0.002068622,-0.01350399,0.2893481
1.029174804,0.955579,-0.002000193,-0.01343997,0.2886379
1.048916340,0.9557784,-0.001923934,-0.01335081,0.2879816
1.068661690,0.9559553,-0.001861061,-0.01324353,0.2873991
1.088407993,0.9560949,-0.001850043,-0.01315443,0.2869388
1.108153820,0.956194,-0.001887751,-0.01310152,0.2866106
1.127899170,0.9562521,-0.001937016,-0.0130405,0.2864189
1.147644996,0.9562663,-0.002061479,-0.01304195,0.2863705
1.169858932,0.9562559,-0.002168694,-0.01307762,0.2864029
1.189604759,0.9561998,-0.002277774,-0.01319314,0.286584
1.209350109,0.9561272,-0.002389682,-0.01334774,0.2868184
1.229096412,0.9560171,-0.002528436,-0.01354341,0.2871749
1.248838425,0.9558918,-0.002673859,-0.01376301,0.2875797
1.268584251,0.9557671,-0.002826349,-0.01396578,0.2879828
1.288329601,0.9556261,-0.002963267,-0.01412987,0.2884406
1.308075428,0.9554424,-0.003106875,-0.01427157,0.2890404
1.327821255,0.9552631,-0.003225315,-0.01438386,0.2896253
1.350035190,0.9550912,-0.003288281,-0.01444731,0.2901879
1.369783878,0.9549608,-0.00334296,-0.01446383,0.2906154
1.389526844,0.9548661,-0.003329227,-0.01443341,0.2909277
1.409272671,0.9547744,-0.00326423,-0.01435767,0.2912334
1.429018497,0.9547247,-0.003183129,-0.01427038,0.2914012
1.448760033,0.9547427,-0.003066275,-0.01415768,0.2913488
1.468505859,0.9548208,-0.002949728,-0.01404586,0.2910997
1.488251686,0.9549396,-0.002856819,-0.01396325,0.2907145
1.507998943,0.9550496,-0.002806095,-0.01388254,0.2903572
1.527742863,0.9551816,-0.002758418,-0.0137852,0.2899277
1.549956798,0.9553427,-0.002738479,-0.01371229,0.2894003
1.569703102,0.9554854,-0.002717563,-0.01370278,0.2889292
1.589448929,0.9556428,-0.002672999,-0.01369427,0.2884092
1.609194279,0.9558645,-0.00260414,-0.01374025,0.2876723
1.628940105,0.956073,-0.002561492,-0.01376462,0.2869774
1.648682117,0.9562101,-0.002563525,-0.01381686,0.2865181
1.668427944,0.9562798,-0.002603739,-0.01385453,0.2862833
1.688173294,0.9563023,-0.002656276,-0.01391271,0.2862046
1.707919598,0.9562941,-0.002718442,-0.01394763,0.2862299
1.727665424,0.9562462,-0.002781488,-0.01396189,0.2863885
1.749879360,0.9561696,-0.002836955,-0.01400735,0.2866411
1.769625187,0.956084,-0.002892839,-0.01403099,0.286925
1.789370537,0.9559702,-0.002965466,-0.01407433,0.2873009
1.809116363,0.9558005,-0.003032112,-0.01414797,0.2878606
1.828862667,0.9556159,-0.003126131,-0.01420959,0.2884686
1.848603725,0.9554366,-0.003201308,-0.01423948,0.2890597
1.868350029,0.9552557,-0.003290175,-0.01428548,0.2896536
1.888095856,0.95507,-0.003380236,-0.01433972,0.2902617
1.907841682,0.9549012,-0.003400768,-0.01435531,0.2908156
1.930058956,0.954731,-0.00341928,-0.01435535,0.2913737
1.949800968,0.9546321,-0.003392544,-0.0143305,0.2916991
1.969546795,0.954579,-0.003321329,-0.01432129,0.291874
1.989293098,0.9545577,-0.003258169,-0.01429743,0.2919456
2.009038925,0.9545616,-0.003190397,-0.01426587,0.2919351
2.028784275,0.9545931,-0.003147217,-0.01421739,0.2918352
2.048526287,0.9546495,-0.00311462,-0.0141563,0.2916537
2.068272114,0.9547206,-0.003109538,-0.0140941,0.2914239
2.088017940,0.9548087,-0.003105682,-0.01405649,0.291137
2.107763290,0.954947,-0.003042949,-0.01400436,0.2906861
2.129980087,0.9551245,-0.002927353,-0.01398244,0.2901047
2.149723530,0.9553007,-0.002812681,-0.01393718,0.2895271
2.169469356,0.9554707,-0.00274521,-0.01391382,0.2889674
2.189215183,0.9556055,-0.002709374,-0.01389882,0.2885225
2.208960533,0.9556687,-0.002718854,-0.01391475,0.2883121
2.228707313,0.955723,-0.002733196,-0.0139282,0.2881317
2.248448372,0.9557923,-0.002764697,-0.01391388,0.2879021
2.268193722,0.9558671,-0.002766178,-0.01389042,0.2876547
2.287939548,0.9559284,-0.002780391,-0.01389603,0.2874501
2.307685852,0.9559811,-0.002771043,-0.01391211,0.2872742
2.329899788,0.9560372,-0.002734807,-0.01392435,0.2870878
2.349645614,0.9560633,-0.002694004,-0.01394146,0.2869999
2.369390964,0.9560767,-0.002664334,-0.0139875,0.2869538
2.389136791,0.9560937,-0.002664885,-0.01399936,0.2868961
2.408883095,0.9561116,-0.002701216,-0.01396073,0.2868382
2.428628921,0.9560856,-0.002814438,-0.01395671,0.2869238
2.448369980,0.9559644,-0.002919819,-0.01398585,0.287325
2.468116283,0.9558221,-0.003007136,-0.01400866,0.2877958
2.487862110,0.9556961,-0.00306824,-0.01401195,0.2882132
2.507607937,0.9556166,-0.003091929,-0.01406431,0.2884743
2.529821873,0.9555368,-0.003047145,-0.01409979,0.2887371
2.549568176,0.9554369,-0.003046467,-0.01416212,0.2890643
2.569313049,0.9553394,-0.003080007,-0.01421672,0.2893832
2.589059353,0.9552335,-0.003138551,-0.01426824,0.2897296
2.608805180,0.9551269,-0.003199093,-0.01427986,0.2900795
2.628551006,0.9550182,-0.003266391,-0.01428854,0.290436
2.648292541,0.9549003,-0.003351627,-0.01430526,0.2908216
2.668038368,0.9547989,-0.003391365,-0.01428846,0.2911545
2.687784195,0.9547125,-0.003407959,-0.01431968,0.2914361
2.709998131,0.9546273,-0.003420259,-0.01437339,0.2917122
2.729744434,0.954577,-0.003401237,-0.01440752,0.2918753
2.749489784,0.9545349,-0.00340552,-0.01440428,0.292013
2.769235611,0.9544988,-0.003403036,-0.01438386,0.2921326
2.788981438,0.9544957,-0.003386605,-0.01436206,0.2921434
2.808727264,0.9545104,-0.003370213,-0.01433781,0.2920969
2.828474998,0.9545306,-0.003351792,-0.01431399,0.2920325
2.848214626,0.9545323,-0.003328155,-0.01429111,0.292028
2.867960930,0.9545279,-0.00329409,-0.0142685,0.2920439
2.887706757,0.9545027,-0.003273672,-0.01424464,0.292128
2.909920692,0.9544525,-0.003249732,-0.0142043,0.2922942
2.929666042,0.9544064,-0.003270006,-0.01421818,0.2924433
2.949411869,0.9544079,-0.003294016,-0.01421756,0.2924389
2.969157696,0.9544117,-0.003291805,-0.01418332,0.2924278
2.988903999,0.9543643,-0.003266693,-0.0141285,0.2925853
3.008649826,0.9543043,-0.003240186,-0.01406647,0.2927844
3.028395176,0.9542636,-0.003215289,-0.01401497,0.2929198
3.048137188,0.9542385,-0.003193905,-0.01396779,0.2930039
3.067883014,0.9542347,-0.003174293,-0.01394841,0.2930173
3.087628841,0.954291,-0.003118419,-0.01390616,0.2928364
3.109842777,0.954394,-0.003061625,-0.01386038,0.2925037
3.129588127,0.9544756,-0.00302793,-0.0138927,0.292236
3.149334430,0.9545349,-0.002988613,-0.01392046,0.2920414
3.169080257,0.954594,-0.002975911,-0.01398799,0.2918448
3.188826084,0.9546791,-0.002964249,-0.01402159,0.2915653
3.208571911,0.9547555,-0.00296264,-0.01403686,0.291314
3.228318214,0.9548287,-0.002951734,-0.01403442,0.2910742
3.248059273,0.9548987,-0.002942309,-0.01400384,0.2908461
3.267805576,0.9549544,-0.002886499,-0.01394387,0.2906663
3.290019512,0.954987,-0.002870505,-0.01384751,0.2905642
3.309765339,0.9549879,-0.002834856,-0.01374141,0.2905666
3.329514026,0.9549686,-0.002778085,-0.01364581,0.290635
3.349256515,0.9549119,-0.002775873,-0.01361506,0.2908231
3.369002342,0.9548589,-0.002748561,-0.01356446,0.2909993
3.388751030,0.9548182,-0.00272749,-0.01355598,0.2911334
3.408494472,0.954783,-0.002716734,-0.01351707,0.2912506
3.428242206,0.9547476,-0.002713799,-0.01347587,0.2913685
3.447981834,0.9547117,-0.002723195,-0.01347695,0.2914861
3.467731476,0.9546852,-0.00274781,-0.01347625,0.2915729
3.489941597,0.9546964,-0.002755231,-0.01348644,0.2915356
3.509687424,0.9547209,-0.002771879,-0.01352356,0.2914536
3.529433727,0.95475,-0.002776997,-0.01354685,0.2913569
3.549179077,0.9547747,-0.002809947,-0.01355551,0.2912755
3.568924904,0.9547957,-0.002827981,-0.01351816,0.2912081
3.588675022,0.9548485,-0.0027984,-0.01349933,0.2910361
3.608416557,0.95489,-0.002762034,-0.0134928,0.2909008
3.628161907,0.9549219,-0.002718448,-0.01346625,0.2907973
3.647903919,0.954938,-0.002713356,-0.01343644,0.2907461
3.667650223,0.9549457,-0.002725892,-0.01344764,0.2907202
3.689864159,0.9549319,-0.002785865,-0.01347919,0.2907631
3.709609985,0.9549096,-0.002862396,-0.01351515,0.2908342
3.729355812,0.9548931,-0.002944974,-0.01355203,0.2908856
3.749101162,0.9548803,-0.00300452,-0.01359368,0.2909255
3.768846989,0.9548585,-0.003054004,-0.01364248,0.2909942
3.788593292,0.9548188,-0.003052586,-0.01368292,0.291122
3.808339119,0.9547713,-0.003073754,-0.01374485,0.2912751
3.828084946,0.9547384,-0.003075347,-0.01379481,0.29138
3.847826481,0.9547223,-0.003099785,-0.01382408,0.2914317
3.867572308,0.954706,-0.00314428,-0.01384514,0.2914837
3.889786243,0.9547011,-0.003148703,-0.01386835,0.2914986
3.909532070,0.9546891,-0.00319003,-0.01391328,0.2915353
3.929278374,0.9546676,-0.003232892,-0.01396692,0.2916021
3.949024200,0.9546515,-0.003242756,-0.01400875,0.2916528
3.968769550,0.9546325,-0.003252323,-0.01404675,0.2917133
3.988515377,0.9546025,-0.003265696,-0.01405522,0.2918111
4.008261204,0.9545744,-0.003267224,-0.01407814,0.2919018
4.028007507,0.9545622,-0.003265846,-0.01408617,0.2919409
4.047749519,0.9545522,-0.003292825,-0.0141226,0.2919718
4.069963455,0.954544,-0.003301154,-0.01415632,0.2919966
4.089708805,0.9545321,-0.003326413,-0.01415345,0.2920353
4.109454632,0.9545221,-0.00333965,-0.0141618,0.292068
4.129200458,0.9545093,-0.00336594,-0.01420281,0.2921072
4.148946285,0.9544986,-0.003377158,-0.01421853,0.2921411
4.168692589,0.9544978,-0.003373328,-0.01425637,0.2921425
4.188437939,0.9545189,-0.00338099,-0.01430249,0.2920708
4.208183765,0.9545382,-0.003397574,-0.01435712,0.2920049
4.227929592,0.9545254,-0.003435853,-0.01441417,0.2920435
4.247671604,0.9545018,-0.003482892,-0.0144749,0.2921169
4.269885540,0.9545013,-0.003479052,-0.01450864,0.2921171
4.289631367,0.9545448,-0.003477625,-0.01452517,0.2919741
4.309377670,0.9545959,-0.003469632,-0.01457669,0.2918048
4.329123020,0.954644,-0.003431024,-0.01459102,0.2916468
4.348868847,0.9546975,-0.003395287,-0.01457502,0.2914726
4.368614673,0.9547529,-0.003353004,-0.01455459,0.2912929
4.388361931,0.9548081,-0.003340373,-0.01455746,0.2911121
4.408106804,0.9548678,-0.003318013,-0.01454809,0.2909167
4.427852154,0.9549385,-0.003253232,-0.0145068,0.2906871
4.447594166,0.9550046,-0.00319793,-0.01446473,0.2904727
4.469808102,0.9550763,-0.003146254,-0.01440674,0.2902405
4.489553928,0.9551264,-0.003116015,-0.01439,0.2900769
4.509299755,0.9551718,-0.003066859,-0.01431406,0.2899311
4.529045582,0.955223,-0.003018337,-0.01425699,0.2897663
4.548791885,0.9552703,-0.002970371,-0.01417995,0.2896144
4.568537235,0.9552788,-0.002928535,-0.01411363,0.2895897
4.588283062,0.9552487,-0.002876599,-0.01405685,0.2896928
4.608028889,0.9552101,-0.00284482,-0.01398571,0.2898231
4.627775192,0.9551894,-0.002821805,-0.01391944,0.289895
4.647516727,0.955166,-0.002815425,-0.0138828,0.289974
4.669731140,0.9551547,-0.002778847,-0.01382207,0.2900146
4.689476967,0.9551497,-0.002758517,-0.01379085,0.2900327
4.709222317,0.9551361,-0.002746091,-0.01372019,0.2900806
4.728968620,0.9551066,-0.002713481,-0.01366261,0.290181
4.748713970,0.9550792,-0.002675099,-0.01363338,0.2902727
4.768460274,0.9550757,-0.002640331,-0.01359633,0.2902866
4.788206100,0.955074,-0.002642269,-0.01358882,0.2902925
4.807951450,0.9550679,-0.002634751,-0.01356321,0.2903138
4.827697277,0.955045,-0.002630972,-0.01354268,0.2903902
4.849907398,0.9550126,-0.002648323,-0.01357529,0.2904949
4.869653225,0.9549584,-0.002685336,-0.01359836,0.2906718
4.889399052,0.9549004,-0.002705737,-0.01364279,0.2908598
4.909145355,0.9548429,-0.002749206,-0.01368418,0.2910461
4.928891182,0.954793,-0.002812101,-0.0137673,0.2912051
4.948637009,0.9547327,-0.002923774,-0.01388946,0.2913965
4.968382359,0.9546755,-0.003045451,-0.01399216,0.2915774
4.988129616,0.9546305,-0.003133718,-0.01407598,0.2917198
5.007874489,0.9546012,-0.003204457,-0.01411374,0.2918133
5.027620315,0.9546188,-0.003253657,-0.01410902,0.2917548
5.049830436,0.9547046,-0.003185223,-0.01394936,0.2914824
5.069576263,0.954877,-0.002910257,-0.01363493,0.2909352
5.089322090,0.9551406,-0.002487994,-0.01302272,0.2901006
5.109067440,0.9554665,-0.001970881,-0.01177717,0.2890831
5.128813267,0.9559043,-0.0008917412,-0.00916422,0.2877322
5.148559570,0.9564034,0.0008875368,-0.004770613,0.286176
5.168305397,0.9568572,0.003102425,0.001796007,0.2846736
5.188051224,0.957222,0.005670156,0.009051932,0.2832661
5.207797527,0.9573249,0.006525148,0.01016736,0.2828619
5.227542400,0.9569393,0.004565593,0.008647105,0.2842519
5.249752998,0.9568664,0.002866197,0.007207608,0.2845596
5.269498348,0.957248,0.002924623,0.006965932,0.2832788
5.289244652,0.9576322,0.003510276,0.007869233,0.2819466
5.308990478,0.9578398,0.003854617,0.008782795,0.281209
5.328736305,0.9577326,0.003128033,0.008578241,0.2815895
5.348482609,0.9578579,0.003707397,0.008178762,0.2811675
5.368228435,0.9579532,0.004453766,0.008285613,0.2808289
5.387973785,0.9579136,0.004748239,0.009091816,0.2809343
5.407719612,0.9579325,0.005404478,0.0102183,0.2808192
5.429933548,0.9579479,0.006394025,0.01149464,0.2806964
5.449675560,0.9577902,0.006906504,0.01275322,0.2811676
5.469421387,0.9575616,0.007551586,0.01406432,0.2818665
5.489168644,0.9573351,0.008272644,0.01548488,0.2825401
5.508913517,0.9571233,0.009141046,0.0170051,0.2831431
5.528659344,0.9568554,0.00991041,0.01877892,0.2839093
5.548404693,0.9566009,0.01063743,0.02075853,0.2846023
5.568150520,0.9564325,0.01165886,0.02289054,0.2849642
5.587896824,0.9563688,0.01280445,0.02491298,0.2849595
5.607642651,0.9563791,0.01394399,0.02657062,0.2847215
5.629861832,0.9564197,0.0148099,0.02811112,0.2843931
5.649598598,0.9565177,0.01579031,0.02966123,0.2838528
5.669344425,0.9566339,0.01688643,0.03144334,0.283206
5.689090252,0.956809,0.0182093,0.03302791,0.2823506
5.708835602,0.9568917,0.01790735,0.03225501,0.2821787
5.728581905,0.9570519,0.01616884,0.02569885,0.2824132
5.748327732,0.9566292,0.01420254,0.0218955,0.2842655
5.768073559,0.9562116,0.01182486,0.01665535,0.2861293
5.787819385,0.9560286,0.01331852,0.0224935,0.2862754
5.807565689,0.9564756,0.01614385,0.02610496,0.2843238
5.829779625,0.9570283,0.01803469,0.02698266,0.2822606
5.849521637,0.9567412,0.01677229,0.02674929,0.2833325
5.869266987,0.9560942,0.01528991,0.02696098,0.2855711
5.889015675,0.955382,0.01438281,0.02703653,0.2879845
5.928504467,0.9549136,0.01645325,0.0346101,0.2886161
5.948254108,0.9541646,0.01434909,0.03652495,0.2909594
5.967996597,0.9531831,0.01257481,0.03517297,0.2944047
5.987742424,0.9521409,0.01056761,0.03130459,0.2982677
6.007487774,0.9510436,0.008077884,0.02725764,0.3022178
6.049443722,0.9498956,0.00636487,0.02419774,0.3061043
6.069190025,0.9492487,0.0055895,0.0230352,0.3082088
6.088935852,0.9485166,0.004295981,0.02104824,0.3106161
6.108681679,0.9477079,0.002566264,0.01848061,0.3132559
6.128427505,0.9472461,0.001387188,0.01664234,0.3147595
6.148173809,0.9467852,0.0001851683,0.01476467,0.3162396
6.167919636,0.9463906,-0.001005132,0.01300459,0.3174943
6.187664985,0.9460435,-0.002085097,0.01147623,0.3185801
6.209879398,0.9458111,-0.002960903,0.0100066,0.3193122
6.229624748,0.945509,-0.004108849,0.008253895,0.3202426
6.249366760,0.9453094,-0.00474723,0.006677371,0.3208593
6.269112587,0.9448842,-0.005596912,0.005454257,0.3221187
6.288858890,0.9443633,-0.006447283,0.00532297,0.3236291
6.308604717,0.9439807,-0.006025037,0.006620717,0.3247275
6.348096847,0.9434314,-0.001468726,0.01070735,0.3262637
6.367841720,0.9431462,-0.0005267252,0.01237805,0.3270311
6.387588024,0.943055,0.0004455828,0.01363216,0.3272446
6.409802437,0.9431652,0.002359469,0.01357195,0.326921
6.429547787,0.9431351,0.003775674,0.01333672,0.327004
6.449289799,0.9430598,0.00465887,0.01238354,0.3272474
6.469035625,0.9430031,0.004646348,0.008804111,0.3275267
6.488781929,0.9430477,0.006762506,0.0118439,0.3272655
6.508527756,0.9429814,0.007714919,0.0147681,0.3273164
6.528273582,0.942682,0.00869129,0.01749573,0.3280193
6.548019409,0.941752,0.007968091,0.01692445,0.3307279
6.567764759,0.9402612,0.006071281,0.01362998,0.335133
6.587511063,0.9403883,0.008883878,0.01507237,0.3346513
6.609725475,0.940522,0.01148212,0.0196999,0.3339552
6.629470825,0.9411443,0.01470938,0.02253146,0.3318904
6.649212837,0.9413975,0.01471601,0.02141144,0.331245
6.668958664,0.941312,0.01319796,0.01862449,0.3317205
6.688704491,0.9411867,0.01081261,0.01694073,0.3322521
6.708450794,0.9408551,0.008773187,0.01549131,0.3333203
6.728196621,0.9403639,0.007795727,0.01364649,0.3348081
6.747942448,0.9398454,0.006530801,0.01255627,0.3363303
6.767687797,0.9394341,0.005966144,0.01203566,0.3375071
6.789902687,0.9385897,0.004792087,0.01036297,0.3399215
6.809648514,0.9379228,0.004008012,0.008950688,0.3418076
6.829393864,0.9373606,0.003503846,0.007432281,0.3433879
6.849135876,0.9373025,0.004019634,0.007151797,0.3435467
6.868881702,0.9371619,0.003773407,0.006499715,0.343946
6.888627529,0.9369456,0.003441918,0.005876391,0.3445493
6.908373833,0.9365757,0.003046675,0.005173329,0.3455686
6.928119659,0.9361525,0.002479698,0.005078751,0.3467196
6.947865486,0.9357378,0.00190324,0.004468289,0.3478489
6.967610836,0.9357238,0.002066479,0.004483673,0.3478855
6.989825726,0.9358843,0.002802004,0.005151758,0.3474392
7.009571552,0.9356979,0.002060201,0.005384522,0.3479423
7.029317379,0.9355467,0.001447203,0.005010607,0.3483574
7.049058914,0.9356703,0.001509215,0.004773731,0.3480285
7.068804741,0.9358001,0.001683965,0.004524256,0.3476818
7.088550567,0.9357541,0.0009242484,0.004279247,0.3478116
7.108296871,0.9356678,0.0001791592,0.00365133,0.348052
7.128042698,0.9356889,-9.714589E-05,0.003186828,0.348
7.147790432,0.9357353,-0.0004432928,0.002751823,0.3478784
7.167534351,0.9358031,-0.001011801,0.002198219,0.3476986
7.189748287,0.9356741,-0.002400378,0.0005977573,0.3480451
7.209494591,0.9354641,-0.003579962,-0.001030927,0.3485983
7.229240417,0.9353178,-0.004249456,-0.002284331,0.3489769
7.248982429,0.9353375,-0.004332969,-0.002769211,0.3489195
7.268727779,0.9351509,-0.005096639,-0.004037173,0.3493969
7.288473606,0.9352756,-0.005121099,-0.005520095,0.3490424
7.308221817,0.9355016,-0.005278294,-0.006658719,0.3484137
7.327965736,0.9358532,-0.005456813,-0.007081014,0.347457
7.347711563,0.9362086,-0.005612098,-0.007123204,0.346495
7.369925499,0.936398,-0.005874047,-0.007742724,0.3459652
7.389671326,0.9365668,-0.005654384,-0.007640199,0.345514
7.409417629,0.936731,-0.005387529,-0.006931147,0.3450877
7.429163456,0.9366468,-0.005722243,-0.006378788,0.3453217
7.448905468,0.9365827,-0.005825878,-0.006190206,0.3454972
7.468651295,0.9365152,-0.006102505,-0.006726898,0.3456656
7.488397121,0.9366919,-0.00614168,-0.006685963,0.3451865
7.508143425,0.9369346,-0.006059732,-0.006577458,0.3445307
7.527888775,0.9369256,-0.00656596,-0.007477403,0.3445276
7.547634601,0.9370287,-0.006920461,-0.008657607,0.3442121
7.569848537,0.937242,-0.007387514,-0.009267556,0.3436053
7.589594364,0.9372067,-0.008064372,-0.01003064,0.3436651
7.609344482,0.937132,-0.008673393,-0.01127803,0.3438153
7.629086494,0.9371573,-0.009143328,-0.01202865,0.3437085
7.648828506,0.9372557,-0.009162529,-0.01192986,0.3434432
7.668574333,0.9373606,-0.008802031,-0.0115668,0.3431783
7.688320160,0.9374775,-0.008234849,-0.01075793,0.3428995
7.708066463,0.9376189,-0.007513093,-0.01015675,0.3425477
7.727812290,0.9376692,-0.007416633,-0.00995427,0.342418
7.747557640,0.9380486,-0.006733092,-0.009413652,0.3414066
7.769772053,0.9384597,-0.006616746,-0.008673282,0.3402969
7.789517879,0.9388878,-0.006559276,-0.008150207,0.3391283
7.809265614,0.9392385,-0.006746752,-0.007967282,0.3381564
7.829009533,0.9397476,-0.006369703,-0.00717445,0.3367642
7.848751545,0.9399974,-0.006538607,-0.006285155,0.3360809
7.868497372,0.939913,-0.007572636,-0.00608411,0.3362986
7.888243198,0.9397015,-0.008241373,-0.006486289,0.336866
7.907989025,0.9396589,-0.008371195,-0.006432607,0.3369826
7.927735329,0.9396085,-0.008364749,-0.006600877,0.33712
7.947483063,0.9394737,-0.008629428,-0.006360522,0.3374933
7.969695091,0.93942,-0.008415409,-0.006709193,0.3376418
7.989440918,0.9393787,-0.008562413,-0.006961096,0.3377479
8.009187222,0.9393512,-0.008675134,-0.007589014,0.3378078
8.028933048,0.9394736,-0.008481737,-0.007812005,0.3374672
8.048675060,0.9396681,-0.00830752,-0.008311814,0.3369174
8.068420887,0.939871,-0.008488303,-0.008996909,0.3363289
8.088166714,0.9399312,-0.00902066,-0.009749823,0.3361261
8.107915401,0.9401686,-0.008982333,-0.009392903,0.3354726
8.127658367,0.9403009,-0.009152961,-0.0094295,0.3350955
8.149872780,0.9404183,-0.009378272,-0.009803117,0.3347495
8.169618606,0.9403214,-0.01011606,-0.01051059,0.3349786
8.189363956,0.9406962,-0.008771072,-0.009174379,0.3340018
8.209110260,0.9405344,-0.009596595,-0.01106034,0.3343773
8.228856087,0.9408389,-0.009744707,-0.01078802,0.3335243
8.268343925,0.9415855,-0.008965838,-0.009985752,0.3314578
8.288089752,0.9418986,-0.00835918,-0.009424951,0.3305994
8.307836056,0.9417905,-0.009177668,-0.0102382,0.3308615
8.327581882,0.9418198,-0.009844167,-0.0107775,0.3307417
8.349795818,0.9422449,-0.00962064,-0.01044456,0.3295461
8.369541645,0.9424075,-0.009823576,-0.01021259,0.3290818
8.389287948,0.9422764,-0.01009584,-0.01022739,0.3294489
8.409033775,0.9422545,-0.01013616,-0.01011874,0.329513
8.428779602,0.9423045,-0.009711076,-0.01015349,0.3293819
8.448521614,0.942185,-0.01001605,-0.01040046,0.3297068
8.468267441,0.9421066,-0.01026673,-0.01073642,0.3299123
8.488012791,0.9420751,-0.01035413,-0.01114151,0.329986
8.507758617,0.9421766,-0.01003835,-0.01115093,0.3297053
8.527504921,0.942358,-0.009443318,-0.01122552,0.3292023
8.549719334,0.9423173,-0.009625651,-0.01126493,0.3293118
8.569465637,0.9421719,-0.009878388,-0.01185264,0.3296994
8.589210510,0.9421296,-0.009850457,-0.01206232,0.3298137
8.608956814,0.9422999,-0.009383481,-0.01176142,0.3293514
8.628702640,0.9424015,-0.009165773,-0.01134384,0.329081
8.648444652,0.9425222,-0.008873945,-0.01126807,0.3287461
8.668190479,0.9424415,-0.009309721,-0.01206035,0.3289372
8.687936306,0.942679,-0.009065485,-0.01201179,0.3282641
8.707684040,0.9429654,-0.008780641,-0.01169815,0.3274599
8.729896545,0.9431438,-0.00882179,-0.01155594,0.3269495
8.749642372,0.9429231,-0.009797053,-0.01243234,0.3275259
8.769388199,0.9427627,-0.01024984,-0.0131408,0.3279459
8.789134502,0.942733,-0.01031408,-0.01354222,0.3280129
8.808880806,0.942829,-0.009971726,-0.01320675,0.3277615
8.828626156,0.9427235,-0.01025852,-0.01370444,0.3280353
8.848372459,0.9426696,-0.01031498,-0.01475766,0.3281426
8.868113995,0.9428755,-0.009817124,-0.01471851,0.3275674
8.887860298,0.9431553,-0.009429186,-0.01448222,0.326783
8.907606125,0.9433917,-0.009138811,-0.0142509,0.3261183
8.929820061,0.9433533,-0.009619732,-0.01438854,0.3262097
8.949570179,0.9435358,-0.00931495,-0.01399701,0.3257071
8.969312191,0.9436587,-0.00931713,-0.01385839,0.325357
8.989146233,0.9439084,-0.009067534,-0.01315949,0.3246678
9.008892059,0.9438419,-0.00943492,-0.01345725,0.3248387
9.028637886,0.9438371,-0.009551714,-0.01370362,0.3248385
9.048382759,0.9440535,-0.009025747,-0.01345308,0.3242346
9.068125725,0.9442023,-0.008798338,-0.01264597,0.3238399
9.087877273,0.9442579,-0.0085433,-0.01252023,0.3236894
9.107617855,0.9442018,-0.00878157,-0.01279603,0.323836
9.129831791,0.9443545,-0.008679921,-0.01303471,0.3233835
9.149577617,0.9445786,-0.008465012,-0.01305427,0.3227332
9.169323921,0.9447069,-0.008747717,-0.01337142,0.3223372
9.189069748,0.9447542,-0.009316852,-0.01418805,0.3221476
9.208815574,0.9448191,-0.009587813,-0.01451896,0.3219345
9.228561401,0.9449165,-0.009445147,-0.01455762,0.3216511
9.248303413,0.9450743,-0.009285104,-0.01404079,0.3212148
9.268049717,0.9451493,-0.009409789,-0.01426348,0.3209804
9.287795544,0.9450694,-0.009991331,-0.01488691,0.3211696
9.307541370,0.94507,-0.010083,-0.01536656,0.3211424
9.329755306,0.9452665,-0.009511528,-0.01489939,0.3206034
9.349501610,0.9453999,-0.00919662,-0.01450947,0.3202369
9.369247436,0.9452447,-0.009711049,-0.01497201,0.3206579
9.388993263,0.9451691,-0.009699486,-0.01537544,0.3208625
9.408739090,0.9452038,-0.009688426,-0.01558963,0.3207501
9.428485393,0.9453992,-0.009168293,-0.01534383,0.3202012
9.448227405,0.9454153,-0.009248693,-0.0158225,0.3201278
9.467973232,0.9454577,-0.00937249,-0.01642701,0.3199683
9.487719059,0.9456441,-0.008959927,-0.01649317,0.3194254
9.509932995,0.9458365,-0.008705013,-0.01587708,0.3188935
9.529679298,0.945964,-0.008728398,-0.01569588,0.3185236
9.549425125,0.9459939,-0.00885139,-0.01621033,0.3184056
9.569170952,0.9460809,-0.008955403,-0.01610551,0.3181493
9.588916778,0.9463045,-0.008477707,-0.01541399,0.317531
9.608663082,0.9464901,-0.008281044,-0.0149206,0.3170061
9.628408909,0.9465737,-0.008459779,-0.01492153,0.3167519
9.648155689,0.946665,-0.008679315,-0.01521329,0.3164587
9.667896748,0.9468284,-0.008553224,-0.01508724,0.3159795
9.687642574,0.9468696,-0.008629644,-0.01505676,0.3158551
9.709856987,0.9468504,-0.008734966,-0.01490145,0.3159175
9.729602814,0.9467327,-0.009176603,-0.01552685,0.3162269
9.749348640,0.9467206,-0.009365664,-0.01601232,0.3162334
9.769094467,0.9468032,-0.009358644,-0.01632233,0.3159704
9.788840771,0.9470336,-0.009095868,-0.01600391,0.3153035
9.808586597,0.9471591,-0.00930396,-0.01633621,0.3149033
9.828332424,0.9473467,-0.009409405,-0.01689943,0.3143053
9.848074436,0.9475576,-0.009397304,-0.01690847,0.3136686
