Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
7.747557640,3.195385,0.03079647,5.602912,-0.103034,-0.02121363,1.11577,17.35604,14.69899,-41.5727,1028.325
7.750026226,2.641305,-1.556554,5.480435,-0.1029197,0.02049426,1.067957,17.35604,14.69899,-41.5727,1028.325
7.752494335,1.163756,-4.966418,5.725388,-0.05945675,-0.01796591,0.9866528,17.35604,14.69899,-41.5727,1028.325
7.754962921,2.087224,-2.849951,6.154055,-0.03892821,0.00633538,0.9807402,17.35604,14.69899,-41.5727,1028.325
7.757431030,2.456611,-1.850508,6.460246,-0.02140095,0.02878038,0.9522948,17.35604,14.69899,-41.5727,1028.325
7.759898663,-1.175697,-4.907627,6.460246,-0.01950346,-0.06487563,1.010855,17.35604,14.69899,-41.5727,1028.325
7.764835358,2.271917,-2.967532,7.072627,-0.00894706,-0.007744057,1.129693,17.35604,14.69899,-41.5727,1028.325
7.767303467,0.6712392,-5.436744,7.011389,0.03842344,-0.00494798,0.8821058,17.35604,14.69899,-41.5727,1028.325
7.769772053,1.840966,-3.966975,7.256341,-0.001670089,-0.01750468,1.235413,17.35604,14.69899,-41.5727,1028.325
7.772240162,-0.1906644,-0.4983203,7.256341,-0.01872291,-0.0522557,0.896739,17.35604,14.69899,-41.5727,1028.325
7.774709701,2.764434,-3.437858,7.317579,-0.0538093,-0.03725181,1.042889,17.35604,14.69899,-41.5727,1028.325
7.777176857,2.087224,-4.613674,7.62377,-0.03047206,0.03403047,0.926037,17.35604,14.69899,-41.5727,1028.325
7.779644966,1.040626,-2.732369,7.501294,-0.03786127,0.003069343,1.133749,18.1053,14.32836,-42.41772,1028.323
7.782113552,0.8559328,-3.085114,7.378818,-9.341352E-05,-0.02275338,0.9149135,18.1053,14.32836,-42.41772,1028.323
7.784581661,3.564773,-4.025766,7.440055,0.004982889,0.04987459,0.9818562,18.1053,14.32836,-42.41772,1028.323
7.787049293,0.6712392,-2.555997,7.440055,-0.01844948,0.06600928,1.011737,18.1053,14.32836,-42.41772,1028.323
7.789517879,-2.283859,-1.968089,7.317579,-0.0254014,-0.05536055,0.9772817,18.1053,14.32836,-42.41772,1028.323
7.791985989,1.594707,-2.673578,7.501294,-0.02937162,-0.04027276,0.8700123,18.1053,14.32836,-42.41772,1028.323
7.794454098,2.395046,-1.968089,7.501294,-0.04776007,0.05550804,1.158808,18.1053,14.32836,-42.41772,1028.323
7.796922684,-2.037601,-2.02688,7.562532,-0.05329944,-0.006429371,0.8906903,18.1053,14.32836,-42.41772,1028.323
7.799390793,-0.0675353,-0.9098556,7.685008,-0.1051691,-0.06553289,1.064997,18.1053,14.32836,-42.41772,1028.323
7.801858902,2.825998,-2.967532,7.562532,-0.0842862,0.01605611,1.048255,18.1053,14.32836,-42.41772,1028.323
7.804327488,2.456611,-5.848279,7.62377,-0.01251245,0.09909496,1.051872,18.1053,14.32836,-42.41772,1028.323
7.806795597,-0.5600516,-0.2043665,7.685008,-0.06250738,0.02004512,1.098214,18.1053,14.32836,-42.41772,1028.323
7.809265614,0.1171583,-0.9686464,7.378818,-0.1084315,-0.0277685,1.073587,18.1053,14.32836,-42.41772,1028.323
7.811732292,3.25695,-8.317492,7.317579,0.007983815,0.08967072,0.8743092,18.1053,14.32836,-42.41772,1028.323
7.814199924,-1.298826,-7.37684,7.195103,0.1165389,0.02835863,1.292382,18.1053,14.32836,-42.41772,1028.323
7.816668510,-1.914471,-2.02688,7.440055,0.07663173,-0.0950876,0.8333867,18.1053,14.32836,-42.41772,1028.323
7.819136620,2.825998,0.2659595,7.685008,-0.05181096,-0.01471535,0.9436188,18.1053,14.32836,-42.41772,1028.326
7.821604729,1.040626,-7.318048,7.685008,-0.02404595,0.04644636,1.030244,18.1053,14.32836,-42.41772,1028.326
7.824074745,-2.776375,-8.552655,7.501294,0.1013382,-0.0904386,0.9212834,18.1053,14.32836,-42.41772,1028.326
7.826541424,1.22532,-1.027437,7.807484,-0.009926351,-0.1063805,1.093068,18.1053,14.32836,-42.41772,1028.326
7.829009533,2.825998,3.38187,8.174913,-0.1608104,0.03873401,0.9581905,17.3438,15.05293,-42.03508,1028.326
7.831478119,-0.005970761,-8.19991,8.236152,-0.1541822,0.03338986,1.098075,17.3438,15.05293,-42.03508,1028.326
7.833946228,-0.2522289,-14.25536,7.746246,0.09413138,-0.05746657,1.22882,17.3438,15.05293,-42.03508,1028.326
7.836413860,3.626337,-3.320276,8.052437,0.1461156,0.03398689,1.171791,17.3438,15.05293,-42.03508,1028.326
7.838878632,0.4865456,0.5011225,8.481104,-0.03289341,0.1207364,1.032571,17.3438,15.05293,-42.03508,1028.326
7.841346741,-1.976036,-6.553769,8.174913,-0.04635761,0.05933012,0.6852531,17.3438,15.05293,-42.03508,1028.326
7.843815327,-0.375358,-8.082329,8.052437,-0.002457157,0.01417976,1.16601,17.3438,15.05293,-42.03508,1028.326
7.846283436,0.9174974,-0.8510648,7.929961,-0.02660896,0.08567594,1.009938,17.3438,15.05293,-42.03508,1028.326
7.848751545,0.1171583,-3.673021,7.807484,-0.1689372,0.1334128,1.113437,17.3438,15.05293,-42.03508,1028.326
7.851220131,-2.653246,-9.022981,7.501294,-0.04636056,0.05867751,0.9686843,17.3438,15.05293,-42.03508,1028.326
7.853687763,3.25695,-8.141119,7.501294,0.03946008,0.1341884,1.208728,17.3438,15.05293,-42.03508,1028.326
7.856155872,1.840966,0.9126579,7.133865,-0.03868866,0.2448951,1.275698,17.3438,15.05293,-42.03508,1028.326
7.858624458,0.1787229,0.8538671,6.766436,-0.1251826,0.2668637,0.8562649,17.3438,15.05293,-42.03508,1028.322
7.861092567,-2.961069,-5.260372,6.399007,-0.173346,0.131198,1.187663,17.3438,15.05293,-42.03508,1028.322
7.863560677,-3.084198,-4.260929,6.33777,-0.06043622,0.01157778,1.022166,17.3438,15.05293,-42.03508,1028.322
7.866029263,3.072257,0.08958723,6.031579,-0.1263269,0.1478001,1.1046,17.3438,15.05293,-42.03508,1028.322
7.868497372,-1.729778,-0.4983203,5.480435,-0.1743656,0.1527341,0.9710599,17.3438,15.05293,-42.03508,1028.322
7.870965958,-1.976036,-3.673021,4.745578,-0.1206167,0.05011014,0.7973667,17.3438,15.05293,-42.03508,1028.322
7.873434067,-0.2522289,-2.849951,4.868054,-0.1136023,0.07722843,1.178672,17.3438,15.05293,-42.03508,1028.322
7.875902176,-2.530117,2.264845,4.623102,-0.1254215,0.04381257,1.005394,17.3438,15.05293,-42.03508,1028.322
7.878370762,-0.3137935,0.7950763,4.010721,-0.2313967,0.01635437,1.14822,16.62244,13.9546,-42.01046,1028.322
7.880838394,3.25695,-0.2631573,3.337102,-0.2337838,0.1397667,1.04961,16.62244,13.9546,-42.01046,1028.322
7.883306503,0.301852,-1.732926,3.153387,-0.1905795,0.190262,1.121933,16.62244,13.9546,-42.01046,1028.322
7.885777473,-4.192359,-4.613674,2.785959,-0.03317292,-0.0189018,1.056728,16.62244,13.9546,-42.01046,1028.322
7.888243198,0.05559377,-1.732926,2.663482,-0.03203654,-0.06821723,1.110795,16.62244,13.9546,-42.01046,1028.322
7.890711308,2.825998,4.087359,2.847197,-0.1147043,0.07949674,1.023743,16.62244,13.9546,-42.01046,1028.322
7.893179893,-2.345423,-1.674135,2.41853,-0.1044696,0.05306622,0.8181187,16.62244,13.9546,-42.01046,1028.322
7.895648003,-1.360391,-5.789489,2.479768,-0.01474916,-0.03249871,0.8912643,16.62244,13.9546,-42.01046,1028.322
7.898116589,-0.375358,0.5599133,2.663482,-0.009436596,-0.05268712,1.274731,16.62244,13.9546,-42.01046,1028.325
7.900584698,0.7328038,1.559356,2.602244,-0.0835235,-0.023583,1.074383,16.62244,13.9546,-42.01046,1028.325
7.903052807,1.779401,-3.61423,2.173577,-0.1035689,0.08464182,0.9464478,16.62244,13.9546,-42.01046,1028.325
7.905521393,0.6096746,-4.554883,2.173577,0.003697792,0.1263205,1.050869,16.62244,13.9546,-42.01046,1028.325
7.907989025,-4.808005,-2.438415,1.989863,0.05630587,-0.04467745,1.154176,16.62244,13.9546,-42.01046,1028.325
7.910460472,-1.237262,1.559356,1.928625,-0.01736342,-0.07946047,0.9151015,16.62244,13.9546,-42.01046,1028.325
7.912925720,0.1171583,4.381312,2.541006,-0.2086529,0.006494372,1.265579,16.62244,13.9546,-42.01046,1028.325
7.915393829,-5.238957,-2.144461,2.112339,-0.136546,-0.07694188,0.9234026,16.62244,13.9546,-42.01046,1028.325
7.917862415,2.702869,-7.494421,2.234815,-0.03810708,0.02014002,1.114919,16.62244,13.9546,-42.01046,1028.325
7.920330524,-0.1906644,0.383541,2.112339,0.03912839,0.1274193,1.00281,16.62244,13.9546,-42.01046,1028.325
7.922798634,-1.729778,1.500566,1.867386,-0.03246629,0.08053096,1.083251,16.62244,13.9546,-42.01046,1028.325
7.925267220,-2.899504,-1.674135,1.74491,-0.0622974,0.006839984,0.8528488,16.62244,13.9546,-42.01046,1028.325
7.927735329,-0.0675353,-1.556554,1.74491,-0.01792894,0.04149372,1.01808,16.62244,13.9546,-42.01046,1028.325
7.930202961,2.025659,-3.202695,1.867386,-0.02953118,0.1734835,1.154495,16.62244,13.9546,-42.01046,1028.325
7.932672024,-3.39202,-5.025209,1.43872,0.01250826,0.06700694,0.9609038,16.62244,13.9546,-42.01046,1028.325
7.935139656,-1.852907,-3.143904,1.255005,0.07885335,-0.02442597,0.9591166,16.62244,13.9546,-42.01046,1028.325
7.937607765,2.087224,-2.379624,1.010053,0.0851722,0.09293448,0.7207623,16.62244,13.9546,-42.01046,1028.328
7.940076351,1.471578,-2.79116,1.010053,0.005549069,0.1588977,1.121907,16.62244,13.9546,-42.01046,1028.328
7.942544460,-5.608344,3.264288,0.642624,0.01861686,-0.01969998,0.6752693,16.62244,13.9546,-42.01046,1028.328
7.945012569,1.90253,2.735172,0.9488146,-0.1719547,-0.01417992,1.008253,16.62244,13.9546,-42.01046,1028.328
7.947483063,0.3634165,-0.9098556,0.9488146,-0.2093874,0.08325791,1.14787,16.62244,13.9546,-42.01046,1028.328
7.949949265,-4.192359,1.559356,0.5813859,-0.1438666,-0.03590964,0.9282322,16.62244,13.9546,-42.01046,1028.328
7.954885960,0.3634165,-2.085671,0.4589096,-0.0443441,-0.02244488,0.8496268,16.62244,13.9546,-42.01046,1028.328
7.954885960,0.3634165,-2.085671,0.4589096,-0.0443441,-0.02244488,0.8496268,16.62244,13.9546,-42.01046,1028.328
7.957353592,0.8559328,-3.143904,0.3976715,-0.01792883,0.006965364,1.150071,16.62244,13.9546,-42.01046,1028.328
7.962290287,0.4865456,2.206055,0.7038621,-0.009026358,-0.02071648,0.9868305,16.62244,13.9546,-42.01046,1028.328
7.964758396,-1.052568,1.676938,0.8263384,-0.07024623,-0.04078693,0.8402525,16.62244,13.9546,-42.01046,1028.328
7.967226982,-0.375358,-1.438972,1.010053,-0.08457816,-0.08227117,1.000545,16.62244,13.9546,-42.01046,1028.328
7.969695091,0.3634165,2.088473,1.43872,-0.1102431,-0.06588683,1.076676,16.62244,13.9546,-42.01046,1028.328
7.972163200,0.1171583,2.323636,1.499958,-0.1665292,-0.06216035,0.9640413,16.62244,13.9546,-42.01046,1028.328
7.974635601,1.533143,0.4423318,1.74491,-0.1588005,-0.05241156,1.022512,16.62244,13.9546,-42.01046,1028.328
7.977099895,1.286885,-1.086228,1.928625,-0.0977781,-0.01064641,1.079022,15.87874,13.95442,-41.54963,1028.328
7.979568481,2.025659,-1.556554,2.173577,-0.03034098,0.03809065,1.084814,15.87874,13.95442,-41.54963,1028.326
7.982036591,0.1787229,0.148378,2.541006,0.01302087,0.02888233,1.167483,15.87874,13.95442,-41.54963,1028.326
7.984504223,-0.1906644,0.383541,2.41853,0.02193681,-0.005375317,0.8685702,15.87874,13.95442,-41.54963,1028.326
7.986973286,1.22532,0.383541,2.357292,-0.06673108,0.02839244,1.109835,15.87874,13.95442,-41.54963,1028.326
7.989440918,-2.345423,1.147821,2.41853,0.001867868,-0.02909443,0.9683033,15.87874,13.95442,-41.54963,1028.326
7.991909027,-2.468552,-2.379624,2.479768,0.02319545,-0.07860024,0.8192739,15.87874,13.95442,-41.54963,1028.326
7.994377613,-0.6216162,4.263731,3.030911,0.007088277,-0.0390203,0.9186478,15.87874,13.95442,-41.54963,1028.326
7.996845722,-1.298826,8.143921,3.214625,-0.2011948,-0.05467904,1.122242,15.87874,13.95442,-41.54963,1028.326
7.999313831,-0.2522289,5.557127,3.337102,-0.2273672,-0.03164027,0.8985699,15.87874,13.95442,-41.54963,1028.326
8.001782417,-0.2522289,-4.202138,3.459578,-0.1693064,0.01262567,1.315084,15.87874,13.95442,-41.54963,1028.326
8.004250526,0.1787229,-3.437858,3.643292,0.03558928,0.06920534,1.135949,15.87874,13.95442,-41.54963,1028.326
8.006719112,-0.1290999,3.969777,3.643292,0.04898243,0.09925489,1.103247,15.87874,13.95442,-41.54963,1028.326
8.009187222,-2.961069,3.852196,3.827007,-0.04007387,0.03534823,0.8959589,15.87874,13.95442,-41.54963,1028.326
8.011659145,-2.037601,-1.732926,3.765769,0.0277709,-0.01024181,0.6562319,15.87874,13.95442,-41.54963,1028.326
8.014123917,-0.2522289,-2.614788,3.275863,0.06087089,0.007698737,1.076373,15.87874,13.95442,-41.54963,1028.326
8.016591549,-1.114133,5.968663,3.337102,0.0003722664,-0.0007979898,0.8695788,15.87874,13.95442,-41.54963,1028.326
8.019059658,-1.114133,1.794519,3.275863,-0.1108636,-0.005966177,0.9917551,15.87874,13.95442,-41.54963,1028.329
8.021529198,0.05559377,-5.436744,3.153387,0.02786856,0.04080078,1.029434,15.87874,13.95442,-41.54963,1028.329
8.023996353,-3.330456,-0.08678503,3.459578,0.0196615,-0.03135396,1.258027,15.87874,13.95442,-41.54963,1028.329
8.026464462,-2.037601,7.732385,3.70453,-0.08806545,-0.08969869,1.050708,16.63108,13.59158,-42.00392,1028.329
8.028933048,2.518176,1.441775,3.70453,-0.1157239,0.03227987,0.8252255,16.63108,13.59158,-42.00392,1028.329
8.031401157,-2.222294,-4.790046,3.827007,-0.03894105,0.03125859,1.145691,16.63108,13.59158,-42.00392,1028.329
8.033868789,-2.345423,-0.8510648,3.827007,0.06377126,-0.09474446,0.9227335,16.63108,13.59158,-42.00392,1028.329
8.036342144,1.533143,5.380755,4.010721,-0.0373232,-0.01952793,0.9336476,16.63108,13.59158,-42.00392,1028.329
8.038801670,0.1787229,3.029125,4.133197,-0.1033561,0.04634362,0.8195616,16.63108,13.59158,-42.00392,1028.329
8.041270256,-3.453585,-2.262043,4.071959,-0.01840387,-0.0853619,0.9093776,16.63108,13.59158,-42.00392,1028.329
8.043738365,0.6712392,1.147821,4.316911,0.005867148,-0.07813894,1.09544,16.63108,13.59158,-42.00392,1028.329
8.046206474,1.90253,7.203269,4.561864,-0.1183841,0.04023103,1.10532,16.63108,13.59158,-42.00392,1028.329
8.048675060,-3.084198,3.852196,4.68434,-0.1781405,-0.04895583,1.071108,16.63108,13.59158,-42.00392,1028.329
8.051143169,0.1787229,-2.555997,5.051769,-0.09028815,-0.1068148,1.068639,16.63108,13.59158,-42.00392,1028.329
8.053610801,2.887563,1.735729,5.357959,-0.03656325,0.02504946,1.177416,16.63108,13.59158,-42.00392,1028.329
8.056079864,0.424981,4.616476,5.602912,-0.0822761,0.06947839,0.9478955,16.63108,13.59158,-42.00392,1028.329
8.058547497,-0.9910034,2.61759,5.725388,-0.1124672,0.009901788,0.9007835,16.63108,13.59158,-42.00392,1028.327
8.061015606,-2.099165,-0.2043665,5.786626,-0.01394252,-0.05306869,0.8730423,16.63108,13.59158,-42.00392,1028.327
8.063484192,1.594707,0.5011225,5.786626,0.007136296,-0.01061295,1.031132,16.63108,13.59158,-42.00392,1028.327
8.065952301,-1.175697,7.614804,6.092817,-0.08919833,0.005779211,0.9849028,16.63108,13.59158,-42.00392,1028.327
8.068420887,-1.914471,4.851639,6.092817,-0.1468366,-0.0509373,0.9562786,16.63108,13.59158,-42.00392,1028.327
8.070888996,1.964095,-1.321391,6.031579,-0.1084275,0.01609806,1.09843,16.63108,13.59158,-42.00392,1028.327
8.073357105,-1.114133,3.205498,5.847864,-0.04395286,0.04250173,1.128449,16.63108,13.59158,-42.00392,1028.327
8.075825691,1.102191,5.086802,5.66415,-0.09534857,0.06477635,1.082983,15.88738,13.5914,-41.54309,1028.327
8.078293800,-0.8063098,4.087359,5.786626,-0.1411207,0.0461968,0.9860523,15.88738,13.5914,-41.54309,1028.327
8.080761432,-1.914471,0.9126579,5.66415,-0.05992113,-0.01907125,0.9491352,15.88738,13.5914,-41.54309,1028.327
8.083230495,2.087224,-0.6746926,5.66415,0.01774595,0.07230911,1.015125,15.88738,13.5914,-41.54309,1028.327
8.085698128,-1.298826,6.438989,5.66415,-0.03453442,0.06644025,1.108864,15.88738,13.5914,-41.54309,1028.327
8.088166714,-2.406988,5.851081,5.602912,-0.1177069,-0.03459785,0.9001358,15.88738,13.5914,-41.54309,1028.327
8.090634823,1.90253,-2.262043,5.725388,-0.09824878,0.04045881,0.9570804,15.88738,13.5914,-41.54309,1028.327
8.093102932,1.163756,-1.556554,5.602912,0.05131663,0.1084726,1.104112,15.88738,13.5914,-41.54309,1028.327
8.095571518,-1.298826,0.6187041,5.480435,0.01708057,0.04984366,1.147084,15.88738,13.5914,-41.54309,1028.327
8.098041534,-1.606649,1.794519,5.357959,-0.03673704,-0.03098204,0.9120255,15.88738,13.5914,-41.54309,1028.328
8.100507736,2.025659,-3.55544,5.235483,0.04126223,0.05270967,0.8919033,15.88738,13.5914,-41.54309,1028.328
8.102976322,0.424981,-6.259815,5.113007,0.162626,0.07919315,1.06003,15.88738,13.5914,-41.54309,1028.328
8.105444431,-2.961069,2.911544,4.99053,0.1204627,-0.02486037,0.9599894,15.88738,13.5914,-41.54309,1028.328
8.107915401,1.102191,4.440103,4.745578,-0.05544125,-0.008979269,0.8253114,15.88738,13.5914,-41.54309,1028.328
8.110380649,0.3634165,-2.085671,4.868054,-0.06261407,0.01488548,0.9019067,15.88738,13.5914,-41.54309,1028.328
8.112848758,-1.360391,-2.379624,4.806816,0.05172662,-0.06835039,1.039382,15.88738,13.5914,-41.54309,1028.328
8.115316868,1.471578,1.382984,4.68434,-0.01504839,0.009154576,1.016695,15.88738,13.5914,-41.54309,1028.328
8.117785454,2.887563,4.734057,4.99053,-0.1231175,0.1017809,0.975745,15.88738,13.5914,-41.54309,1028.328
8.120253563,-2.899504,0.5599133,4.806816,-0.1175688,-0.01149271,1.01312,15.88738,13.5914,-41.54309,1028.328
8.122722149,0.05559377,-4.848836,4.68434,-0.01980304,-0.05629891,1.004091,15.88738,13.5914,-41.54309,1028.328
8.125190258,3.133821,-0.2631573,4.868054,0.0271955,0.06696001,1.093825,16.99968,13.96832,-41.55712,1028.328
8.127658367,-0.7447453,2.793962,4.806816,-0.02035032,0.06312971,0.9554961,16.99968,13.96832,-41.55712,1028.328
8.130126953,-2.037601,-0.3807389,4.99053,-0.08827754,-0.06926966,0.8836527,16.99968,13.96832,-41.55712,1028.328
8.132595062,1.348449,-3.026323,4.745578,0.02408673,-0.04553597,0.8912966,16.99968,13.96832,-41.55712,1028.328
8.135064125,1.964095,-2.79116,4.561864,0.05387085,0.03759042,1.04948,16.99968,13.96832,-41.55712,1028.328
8.137531280,-1.175697,3.558242,4.68434,-0.05036177,-0.0002283249,0.9132071,16.99968,13.96832,-41.55712,1028.326
8.139999389,-0.0675353,3.675824,5.113007,-0.1768244,-0.02508979,0.9651127,16.99968,13.96832,-41.55712,1028.326
8.142467499,0.6712392,-2.555997,4.99053,-0.1188243,0.003801689,0.9163679,16.99968,13.96832,-41.55712,1028.326
8.144936085,0.7943683,-2.085671,4.99053,-0.04224072,0.02771221,1.167443,16.99968,13.96832,-41.55712,1028.326
8.147409439,-0.2522289,3.852196,4.806816,-0.08203135,0.03040971,1.067869,16.99968,13.96832,-41.55712,1028.326
8.152340889,0.1787229,-1.615345,4.806816,-0.1063661,0.04563981,1.0434,16.99968,13.96832,-41.55712,1028.326
8.154808998,-1.298826,-0.2631573,4.561864,0.005609693,0.01696982,1.006516,16.99968,13.96832,-41.55712,1028.326
8.157277584,0.7328038,3.558242,4.439387,-0.04768094,0.04925658,1.101568,16.99968,13.96832,-41.55712,1028.326
8.159745693,-2.283859,4.792848,4.439387,-0.1479266,0.03934819,0.9270647,16.99968,13.96832,-41.55712,1028.326
8.162216186,0.5481101,0.03079647,4.133197,-0.1217579,0.04373074,0.9388954,16.99968,13.96832,-41.55712,1028.326
8.164681911,0.3634165,0.5011225,4.133197,-0.08413294,0.07151144,1.161107,16.99968,13.96832,-41.55712,1028.326
8.167150020,-3.268891,3.675824,4.071959,-0.1136029,-0.018926,1.086674,16.99968,13.96832,-41.55712,1028.326
8.169618606,5.103887,2.441218,4.745578,-0.3357327,0.08291748,1.369537,16.99968,13.96832,-41.55712,1028.326
8.172086716,-4.500182,-6.259815,4.194435,-0.1419464,-0.01850413,0.898759,16.99968,13.96832,-41.55712,1028.326
8.174554825,12.49163,-22.78002,2.908435,0.3792001,0.2710463,0.6707231,17.37837,13.60084,-42.00892,1028.326
8.177023411,-1.914471,-8.376283,2.541006,0.3606362,0.3703173,1.465734,17.37837,13.60084,-42.00892,1028.326
8.179491520,-9.302217,4.028568,2.908435,0.1758594,-0.14212,0.4821943,17.37837,13.60084,-42.00892,1028.328
8.181959629,-6.901199,-3.966975,2.296053,0.3748685,-0.277684,0.2510626,17.37837,13.60084,-42.00892,1028.328
8.184428215,-0.9294388,-10.90429,3.153387,0.1338045,-0.1613442,1.077623,17.37837,13.60084,-42.00892,1028.328
8.186895847,2.764434,11.20104,3.582054,-0.05711548,0.06942022,1.277845,17.37837,13.60084,-42.00892,1028.328
8.189363956,-2.961069,9.437317,2.72472,-0.3029897,-0.0974216,0.8314608,17.37837,13.60084,-42.00892,1028.328
8.191832542,2.271917,-9.904842,2.41853,-0.2002349,-0.08486362,1.047755,17.37837,13.60084,-42.00892,1028.328
8.194300651,5.781096,-16.95973,2.051101,0.2188417,0.2053343,1.053759,17.37837,13.60084,-42.00892,1028.328
8.196768760,-3.145762,15.55156,2.663482,-0.06877077,0.1102457,1.625883,17.37837,13.60084,-42.00892,1028.328
8.199242115,-13.48861,24.66413,3.459578,-0.407178,-0.3725315,0.506563,17.37837,13.60084,-42.00892,1028.328
8.201705456,3.995725,-2.908741,3.520816,-0.2620664,-0.2029279,0.4627359,17.37837,13.60084,-42.00892,1028.328
8.204174042,8.982452,-5.495535,4.133197,-0.1791663,0.1566188,1.563526,17.37837,13.60084,-42.00892,1028.328
8.206642151,-1.421955,19.13779,3.582054,-0.2454588,0.002274549,1.447942,17.37837,13.60084,-42.00892,1028.328
8.209110260,4.303547,4.851639,3.337102,-0.341297,0.0105254,0.3185458,17.37837,13.60084,-42.00892,1028.328
8.211579799,10.95252,-12.96196,3.70453,-0.129894,0.2377732,1.528262,17.37837,13.60084,-42.00892,1028.328
8.214046478,-1.668213,-6.906513,4.071959,0.3030297,0.09582935,1.202211,17.37837,13.60084,-42.00892,1028.328
8.216514587,-3.207327,10.37797,4.68434,0.1155381,-0.1245415,0.9215444,17.37837,13.60084,-42.00892,1028.328
8.218983173,7.381774,9.848852,5.113007,-0.1500637,0.1360756,0.6149037,17.37837,13.60084,-42.00892,1028.326
8.221451282,-1.852907,-6.436187,4.561864,-0.09671371,0.07878555,1.113757,17.37837,13.60084,-42.00892,1028.326
8.223919391,-11.08759,-6.142233,4.500626,0.09929726,-0.417051,0.9991825,17.38197,13.60993,-41.55308,1028.326
8.226387977,9.105581,6.321407,5.235483,0.06551714,-0.1854021,0.958188,17.38197,13.60993,-41.55308,1028.326
8.228856087,7.566468,4.910429,5.66415,-0.1979106,0.2416303,1.226811,17.38197,13.60993,-41.55308,1028.326
8.231324673,-8.070926,-1.203809,5.051769,-0.09560643,-0.07265951,0.9767243,17.38197,13.60993,-41.55308,1028.326
8.233792782,0.4865456,-2.614788,4.68434,0.03030988,-0.1587476,1.049437,17.38197,13.60993,-41.55308,1028.326
8.236260891,7.197081,4.675266,5.357959,-0.02335801,0.2184535,1.153674,17.38197,13.60993,-41.55308,1028.326
8.238725185,-7.393716,3.734614,4.99053,-0.1043876,0.0007745549,1.132556,17.38197,13.60993,-41.55308,1028.326
8.241193294,-2.776375,-3.55544,4.561864,-0.0261689,-0.2324015,0.7533036,17.38197,13.60993,-41.55308,1028.326
8.256002426,-7.886232,-3.437858,4.745578,0.08184803,-0.0289099,0.977826,17.38197,13.60993,-41.55308,1028.326
8.258471489,0.1171583,-1.556554,4.868054,0.05424223,-0.1153764,0.9966832,17.38197,13.60993,-41.55308,1028.328
8.260943889,3.503208,0.5599133,5.051769,0.001480432,0.07884977,1.014067,17.38197,13.60993,-41.55308,1028.328
8.263407230,-0.8063098,-4.907627,4.929292,0.03322813,0.07145098,0.9512181,17.38197,13.60993,-41.55308,1028.328
8.265875816,-0.5600516,-5.260372,4.623102,0.1519823,0.02321785,0.805972,17.38197,13.60993,-41.55308,1028.328
8.268343925,2.825998,-0.9686464,4.561864,0.09144697,0.09304427,1.133956,17.38197,13.60993,-41.55308,1028.328
8.270812034,-2.283859,1.382984,4.439387,-0.02059869,0.02265552,0.9609613,17.38197,13.60993,-41.55308,1028.328
8.273280620,-2.099165,-2.908741,4.37815,-0.05861779,-0.09619862,0.9561546,17.36973,13.96386,-42.01546,1028.328
8.275748730,3.749466,-6.024652,4.37815,0.008145815,0.04832705,1.179076,17.36973,13.96386,-42.01546,1028.328
8.278216362,-1.052568,-3.437858,4.439387,-0.01257142,0.07737309,1.169857,17.36973,13.96386,-42.01546,1028.328
8.280685425,-4.007666,-0.6159019,4.500626,-0.02093187,-0.08756915,0.9238868,17.36973,13.96386,-42.01546,1028.328
8.283157348,3.318515,-6.142233,4.561864,-0.001603181,0.01556271,0.8969905,17.36973,13.96386,-42.01546,1028.328
8.285622120,-0.4369226,-6.553769,4.561864,0.09980274,0.07242329,1.048175,17.36973,13.96386,-42.01546,1028.328
8.288089752,-4.377053,1.912101,4.68434,0.03477978,-0.09223439,0.8623447,17.36973,13.96386,-42.01546,1028.328
8.290557861,1.90253,7.673595,4.929292,-0.20578,-0.05134416,0.9467053,17.36973,13.96386,-42.01546,1028.328
8.293026447,3.25695,1.500566,4.868054,-0.310773,0.1393089,1.079953,17.36973,13.96386,-42.01546,1028.328
8.295494556,-2.653246,-4.907627,4.623102,-0.2172917,0.04304626,1.292596,17.36973,13.96386,-42.01546,1028.328
8.297962665,-3.39202,-2.085671,4.623102,-0.06462482,-0.12111,1.031476,17.36973,13.96386,-42.01546,1028.325
8.300431251,4.549806,2.970335,4.806816,-0.1070588,0.02646006,1.081511,17.36973,13.96386,-42.01546,1028.325
8.302899360,2.087224,3.910987,4.806816,-0.1612924,0.1412552,0.997242,17.36973,13.96386,-42.01546,1028.325
8.305367946,-3.268891,0.6774948,4.929292,-0.164305,-0.01176089,1.002756,17.36973,13.96386,-42.01546,1028.325
8.307836056,1.90253,-2.614788,4.99053,-0.04306563,-0.02063337,0.9001133,17.36973,13.96386,-42.01546,1028.325
8.310303688,2.333482,-1.732926,5.113007,-0.0008106753,0.07008231,1.128687,17.36973,13.96386,-42.01546,1028.325
8.312772751,-1.052568,3.734614,5.296721,-0.001655435,0.03129793,0.8848973,17.36973,13.96386,-42.01546,1028.325
8.315240383,1.163756,3.852196,5.296721,-0.1099336,0.03435874,0.9179426,17.36973,13.96386,-42.01546,1028.325
