Time (s),X (g),Y (g),Z (g)
0.118417740,0.02339563,0.003846535,0.03994572
0.120886802,-0.008942036,-0.02496012,-0.0183019
0.123353958,-0.01276046,-0.0166384,-0.00957787
0.125822067,0.003444636,0.01572429,0.01201302
0.128290176,-0.002355454,0.007225244,0.02759492
0.130758762,-0.01906003,-0.01866443,-0.009889424
0.133226871,-0.02034079,-0.006586402,0.02233517
0.135694980,-0.01143431,-0.003978623,0.02739275
0.138163566,-0.003086017,-0.02650899,-0.002561331
0.140631676,-0.01048846,0.001882365,0.02878928
0.143099308,-0.01225416,0.01591418,0.005198956
0.145568371,-0.004799459,-0.02103806,0.008529067
0.148036003,0.002974538,-0.01946917,0.008324802
0.150504112,-0.001240829,0.01628571,0.01646537
0.152972698,0.0006374121,0.00700578,0.00875622
0.155445576,0.007842153,-0.003677435,-0.001488984
0.157908916,0.004515823,0.008313932,0.02741915
0.160380363,-0.005332675,-0.004340598,-0.001632392
0.162845611,-0.02244398,-0.02710908,0.003707647
0.165313244,-0.02689117,-0.01406558,0.007619143
0.167782306,-0.01192057,0.005473302,0.01100975
0.170249939,-0.000255134,-0.01323204,0.0367741
0.172718048,-0.01469443,-0.008070143,0.009211242
0.175186634,-0.03312945,-0.0004855124,0.01638782
0.177654743,-0.01606397,-0.001107769,-0.00473392
0.182591438,-0.001192031,0.003895374,0.02470374
0.185059547,-0.01664964,-0.003629811,-0.01144302
0.187527180,-0.0122648,-0.0047327,0.006254375
0.189996242,0.00256595,0.003348398,0.01787424
0.192463875,-0.003393881,0.008385444,0.03580993
0.194937229,-0.02171973,-0.001422104,-0.01805949
0.197400570,-0.02980016,0.008297137,-0.004900694
0.199868679,-0.01735028,0.006937602,0.02173704
0.202336788,-0.004227675,-0.002694736,0.01278281
0.204805374,-0.01953242,0.0002105962,0.02615356
0.207273483,-0.0279966,0.001117039,0.0003813505
0.209741592,-0.008038446,-0.002754797,0.0138458
0.212210178,0.0002706368,0.0007584426,0.01602644
0.214677810,-0.01337656,-0.0003855787,0.01589692
0.217145920,-0.01173675,-0.008846551,-0.001913249
0.219614506,-0.009685883,-0.007779095,0.002842247
0.222082615,-0.004260948,0.007722075,0.03247547
0.224550724,-0.01217678,0.0004117363,0.004797816
0.227019310,-0.02576718,-0.00702293,0.003249586
0.229487419,-0.01561607,0.005171673,0.004387438
0.231955528,-0.00602377,0.002856064,0.0330264
0.234419823,-0.00905223,-0.004070501,0.02495235
0.236887932,-0.01973748,-0.0006069927,0.009811699
0.239356041,-0.01464261,0.004910919,0.01976669
0.241824627,-0.002499348,-0.002779736,0.01227236
0.244292736,-0.002283132,0.001248488,0.02283669
0.246760845,-0.008975456,0.009679077,0.01383007
0.249229431,-0.01075616,-0.001447632,0.01392126
0.251697540,-0.008779708,0.001009878,0.01578629
0.254165172,-0.01121119,0.005830516,0.01823515
0.256633758,-0.01605565,0.002841929,0.01692861
0.259101868,-0.01873561,0.00213222,0.005933821
0.261569977,-0.01211002,0.00820145,0.01921535
0.264038563,-0.008474508,-0.000886729,0.02156734
0.266506672,-0.01281747,-0.00189455,0.02216381
0.268974781,-0.01461531,0.001733901,0.01016659
0.271443367,-0.008754985,0.002745939,0.009533763
0.273911476,-0.007457552,-0.0004498404,0.01962018
0.276379108,-0.007532524,0.0004544752,0.01625127
0.278847694,-0.01234422,0.003321914,0.01925051
0.281315803,-0.01197349,0.001764472,0.0129928
0.283783912,-0.009880986,-0.0005684462,0.01631904
0.286252498,-0.01680804,0.002662672,0.01359564
0.288720608,-0.01729503,0.003581066,0.01264435
0.291188717,-0.0113897,0.003158675,0.01297826
0.293657303,-0.008275099,-0.003513655,0.01581436
0.296125412,-0.008106297,0.0004745866,0.0234949
0.298593044,-0.0112346,-0.006034395,0.01157176
0.301062107,-0.008397149,-0.007996336,0.006695986
0.303529739,-0.003416531,-0.001537107,0.01376176
0.305997848,-0.006274266,-0.0005583325,0.01671767
0.308466434,-0.003978211,-0.002591312,0.008970022
0.310934543,-0.01264685,-0.003608836,0.01256382
0.313402653,-0.009676313,-0.006473223,0.0115391
0.315871239,-0.004443251,-0.002611107,0.007541299
0.318339825,-0.004303237,0.002335393,0.01521766
0.320806980,-0.007885991,-0.003178074,0.005226672
0.323276043,-0.00724745,-0.00210743,0.01098144
0.325743675,-0.005209884,-0.003496061,0.01286119
0.328211784,0.0002144743,-0.003397844,0.01416767
0.330680370,-0.003508152,0.004147977,0.006532311
0.333148479,-0.008848403,-0.0007803729,0.004763484
0.335616588,0.0001706518,0.0009269412,0.01367158
0.338085174,-0.002796764,-0.0001132772,0.01134568
0.340553284,-0.006209387,0.0003262237,0.0114311
0.343020916,-0.009508319,-0.003543488,0.01297563
0.345489979,-0.004694592,-0.0006196056,0.01139855
0.347957611,-0.005628549,0.001333532,0.01382077
0.350425720,-0.00748688,-0.00107416,0.01532269
0.352894306,-0.006021719,-0.002048648,0.01384699
0.355362415,-0.005871369,-0.004871842,0.0177049
0.357830524,-0.009878619,-0.001111764,0.01490563
0.360299110,-0.005914304,-0.001047716,0.01576859
0.362767219,-0.003021969,-0.002021752,0.01281333
0.365235329,-9.386055E-05,0.006761136,0.01703453
0.367703914,-0.002044396,-9.232434E-05,0.01278251
0.370171547,-0.003899101,-0.002005232,0.01524383
0.375108242,-0.003857935,0.003352104,0.01907116
0.377576351,-0.003582979,0.002714022,0.00992465
0.380044460,7.802993E-05,-1.033908E-05,0.01754272
0.382513046,-0.001805287,0.001958868,0.02143192
0.384981155,-0.002966391,0.001327678,0.01328421
0.387449264,0.002824759,0.003288176,0.01072443
0.389917850,0.005404167,0.0004896261,0.01452017
0.392385959,-0.001013456,0.002798875,0.0132302
0.394853592,-0.0003507547,-1.17789E-05,0.0180372
0.397322178,0.003000202,-0.005839352,0.01220161
0.399790287,0.006276468,-0.001490641,0.009213269
0.402258396,-0.001430934,-0.001515683,0.01325905
0.404726982,-0.002039472,0.0003344934,0.008937001
0.407195091,-0.003364813,-8.466747E-05,0.01378459
0.409663677,0.001511274,-0.001974024,0.01222533
0.412131786,0.0007731412,-0.001159894,0.003578484
0.414599895,0.002465509,0.001925941,0.01410925
0.417067528,0.01024578,0.001025214,0.01199108
0.419536114,0.007783502,-0.002894207,0.009662271
0.422004223,0.009160761,0.003404689,0.01008219
0.424472332,0.01104189,0.003389101,0.007628381
0.426940918,0.01066138,0.001031755,0.01101547
0.429409027,0.01161957,0.0015371,0.01146841
0.431877136,0.01056273,-0.002396303,0.007179677
0.434341431,0.006209584,-0.0004607313,0.0106498
0.436809540,0.01011902,9.801006E-05,0.01199055
0.439277649,0.008187678,-0.002322461,0.01252913
0.441746235,0.01096424,0.001517944,0.009073913
0.444214344,0.009395873,0.001450723,0.005744457
0.446682453,0.01086442,-0.00191517,0.004757822
0.449151039,0.007131781,-0.001826171,0.01254976
0.451619148,0.004758267,0.0001522927,0.01693225
0.454086780,0.002793664,-0.0003603874,0.01650262
0.456555843,0.007461647,0.000547844,0.009161711
0.459023476,0.006163849,0.001139653,0.01688975
0.461491585,0.002204575,-0.002830083,0.01315695
0.463960171,0.001792891,-0.002765702,0.01653457
0.466428280,0.00612724,-0.002244451,0.01497841
0.468896389,0.006089741,-0.006136819,0.01210678
0.471364975,0.005165935,-0.003165676,0.01644838
0.473833084,0.003645325,0.0006864942,0.01695162
0.476300716,0.001750115,0.001189294,0.01988465
0.478769779,-0.001906356,-0.003382031,0.008446395
0.481237411,0.003802964,2.312288E-05,0.004918814
0.483705521,0.003479587,-0.001812574,0.01022792
0.486174106,0.005334346,-0.00426744,0.005378127
0.488642216,0.00279667,-0.001418187,0.003986418
0.491110325,0.004596481,-0.006026004,0.01502657
0.493578911,0.005085723,-0.004533818,0.01645118
0.496047020,0.001551511,-0.0002564224,0.01507884
0.498514652,0.009187333,-0.0007497333,0.008149743
0.500983715,0.006132953,-0.001813998,0.00389868
0.503451347,0.002871795,-0.003681234,0.009282172
0.505919456,0.003241694,-0.0008112052,0.006854355
0.508388042,0.005210705,-0.004640922,0.006337523
0.510856151,0.01354223,-0.006899583,0.007576942
0.513324737,0.01347992,-0.005433795,0.007089972
0.515792847,0.006075677,-0.004565958,0.005829334
0.518260956,0.009175401,-0.009246754,0.01058054
0.520729065,0.00880141,-0.01252984,0.01445174
0.523197651,0.00759453,-0.007285505,0.01012802
0.525665283,0.009110175,-0.008164202,0.01297843
0.528133392,0.006713636,-0.01151679,0.01401412
0.530601978,0.005329309,-0.0167786,0.01551259
0.533070087,0.003454736,-0.01523848,0.020365
0.535538673,0.005368153,-0.01518471,0.01983386
0.538006782,0.004225103,-0.01963374,0.01169962
0.540474892,0.006598411,-0.01569951,0.01210368
0.542943001,0.006780978,-0.01552553,0.02027756
0.545416355,0.006253531,-0.01599779,0.01932979
0.547879219,0.006967517,-0.01027403,0.0130316
0.550348282,0.006956007,-0.008296428,0.0144664
0.552815914,0.004620302,-0.009201294,0.01837844
0.555284023,0.009821774,-0.004834131,0.0148592
0.557752132,0.006300176,0.001386793,0.01444244
0.560220718,0.002694389,0.001712432,0.007794857
0.562688827,0.009559186,0.002801524,0.01002115
0.565157413,0.009613195,0.005275827,0.0138588
0.570093632,0.002455717,0.01911194,0.01061368
0.572562218,0.009340184,0.01823068,0.01236671
0.575029850,0.01185701,0.01827976,0.0156703
0.577497959,0.008320855,0.02105588,0.01286077
0.579966545,0.01086562,0.0235562,0.01855975
0.582434654,0.01034683,0.01961076,0.01570094
0.584902763,0.01368702,0.0200661,0.01320779
0.587371349,0.01025706,0.02728665,0.01711416
0.589839458,0.0102093,0.03159742,0.01805961
0.592307568,0.01233548,0.02439389,0.02140158
0.594779491,0.009760275,0.02521225,0.01713252
0.597244263,0.009009337,0.01947303,0.02294856
0.599711895,0.01177352,0.0227757,0.01853359
0.602180481,0.002040181,0.02312003,0.02022249
0.604648590,0.0010214,0.02449752,0.01928055
0.607116699,0.002990296,0.02203815,0.01779771
0.609585285,-0.001985254,0.02136966,0.0131157
0.612053394,-0.00298956,0.0256526,0.01360559
0.614521503,-0.001389008,0.02471141,0.01693881
0.616990089,-0.002617715,0.01456414,0.01941884
0.619458198,-0.00906747,0.01582234,0.01524782
0.621925831,-0.009259682,0.02002289,0.009461999
0.624394417,-0.003669921,0.0172549,0.01558709
0.626862526,-0.003669798,0.01622382,0.01414913
0.629330635,-0.006653642,0.01559936,0.01037967
0.631799221,-0.006970681,0.01468183,0.0156858
0.634263515,-0.01329064,0.009698685,0.01298028
0.636731148,-0.006992733,0.01018652,0.01041359
0.639199734,-0.01031367,0.005303408,0.01099956
0.641667843,-0.01026142,0.001413148,0.01005286
0.644135952,-0.003779816,-0.002812081,0.01231217
0.646604538,-0.00472733,0.0005965722,0.01520956
0.649072647,-0.008063311,-0.009632349,0.01196873
0.651540756,-0.003598621,-0.01098673,0.01330554
0.654009342,-0.002148965,-0.0168021,0.009443045
0.656477451,-0.007903423,-0.01581806,0.01391661
0.658945084,-0.007427922,-0.01969766,0.01055294
0.661414146,-0.009889949,-0.0206806,0.009176254
0.663881779,-0.004463613,-0.0249262,0.008574665
0.666349888,-0.005967673,-0.02249857,0.008122861
0.668818474,-0.007850882,-0.02050068,0.01153195
0.671286583,-0.00256796,-0.01900758,0.00850457
0.673754692,-0.004020713,-0.0209298,0.008067966
0.676223278,-0.007279145,-0.02083926,0.01392609
0.678691387,-0.009205185,-0.01983628,0.01541483
0.681159019,-0.004977878,-0.01888254,0.009528995
0.683630466,-0.01031293,-0.01646933,0.01206124
0.686095714,-0.008448148,-0.0116169,0.01103175
0.688563824,-0.007437931,-0.01156037,0.01245004
0.691032410,-0.008933762,-0.008180693,0.01295567
0.693500519,-0.01333198,-0.01213656,0.009716153
0.695968628,-0.01275576,-0.008664923,0.01401967
0.698437214,-0.00889441,-0.006211393,0.01295018
0.700905323,-0.01047505,-0.001917385,0.01104796
0.703372955,-0.01275993,-0.006715731,0.01401365
0.705842018,-0.00991153,-0.003331239,0.01200336
0.708309650,-0.008964319,-0.0004286594,0.01196814
0.710777759,-0.00987407,-0.002357424,0.01296234
0.713246345,-0.007427394,-0.00137603,0.01241702
0.715714455,-0.006807743,-0.003727659,0.0152992
0.718182564,-0.003881691,-0.004659982,0.01426691
0.720651150,-0.008350687,-0.002819755,0.01196706
0.723119259,-0.002481792,-0.0003241617,0.01277167
0.725587368,-0.003861139,-0.002721121,0.01474148
0.728055954,-0.003878128,-0.006616019,0.01187062
0.730524540,-0.001518881,0.003579356,0.01417547
0.732991695,0.0004734527,0.0002008737,0.01317662
0.735460281,-0.002263373,-0.007978666,0.01616728
0.737928390,-0.0006575733,-0.001356304,0.00647521
0.740396500,-0.002078334,-0.0008566021,0.008434176
0.742865086,0.001855731,-0.003229953,0.007862866
0.745333195,0.0009758286,-0.005606679,0.01030087
0.747801304,-0.003342967,-0.00656885,0.01282048
0.750269890,0.0002526473,-0.001362934,0.00356549
0.752737522,0.003338477,-0.0002423706,0.01021886
0.755205631,0.003412515,0.0022406,0.01453817
0.757674217,0.0005931407,0.004224258,0.02037549
0.762610435,0.001414351,-0.001749383,0.009794176
0.765079021,0.0008005463,0.008386573,0.01073033
0.767547131,0.0009963177,0.002662978,0.0150798
0.770015240,0.004373815,0.005101192,0.01450276
0.772485733,0.006422259,0.004681129,0.01782095
0.774951935,0.00491471,0.005108502,0.01641381
0.777419567,0.002305692,0.003008373,0.00878942
0.779888153,0.003398743,0.001631666,0.01261699
0.782356262,0.007684125,0.004542993,0.01057053
0.784824371,0.004402753,0.006052406,0.01738352
0.787292957,0.003726929,0.009798919,0.01209247
0.789761066,0.00954159,0.01225492,0.01145351
0.792229176,0.008780539,0.003614987,0.01535732
0.794697761,0.005748058,0.004000465,0.01206368
0.797165871,0.00546534,0.006548011,0.02120352
0.799633503,0.0102419,0.008472163,0.01818711
0.802102566,0.01330417,0.005188958,0.02197117
0.804570198,0.01216706,0.004583796,0.01574636
0.807038307,0.01118744,0.005060731,0.01624995
0.809506893,0.0145465,0.00896387,0.01662928
0.811975002,0.0128329,-0.0006371164,0.02104247
0.814443111,0.01274646,-0.0001958162,0.01863605
0.816911697,0.01415655,0.002230004,0.01810873
0.819379806,0.01124808,-0.0006949161,0.01819289
0.821847439,0.008766171,-0.002201743,0.01633656
0.824316502,0.01352862,-0.001722563,0.01236373
0.826784134,0.01901078,-0.003031523,0.01607865
0.829252243,0.01356218,-0.003126319,0.01381063
0.831720829,0.01315059,-0.002083886,0.01814693
0.834185123,0.01692972,-0.004037505,0.01276487
0.836653709,0.01639494,-0.002584746,0.01277119
0.839121819,0.01693355,-0.003494435,0.01468557
0.841589451,0.01859386,-0.002339337,0.02378017
0.844058037,0.02234595,-0.005274885,0.01695907
0.846526146,0.01776231,-0.0005531274,0.01320499
0.848994255,0.0197807,-0.001922477,0.01556498
0.851462841,0.01689808,-0.007248957,0.01517785
0.853930950,0.01737336,-0.004767166,0.01707935
0.856400013,0.01947922,-0.0005317354,0.007382929
0.858867645,0.01818361,-0.002845322,0.01319963
0.861335754,0.02162898,-0.002754815,0.01503479
0.863803387,0.0235377,-0.005146182,0.01355064
0.866272449,0.02212114,-0.00266613,0.0174256
0.868740082,0.01663758,-0.003749988,0.01323736
0.871208191,0.01860102,-0.003685514,0.0146296
0.873676777,0.0204571,-0.00271583,0.01217139
0.876144886,0.01847621,-0.001266164,0.0126965
0.878612995,0.01892457,-0.001743981,0.01172364
0.881081581,0.0233184,0.0002905657,0.01352757
0.883549690,0.02143698,-0.003055795,0.01551235
0.886017323,0.02132761,0.000316462,0.01405632
0.888486385,0.02317662,0.00322972,0.0125531
0.890954018,0.02319232,0.003760786,0.01447397
0.893422127,0.02016618,0.003199151,0.0111838
0.895890713,0.01760324,0.008946227,0.01026183
0.898358822,0.01779251,0.006646717,0.01652187
0.900826931,0.01679652,0.001282811,0.01320028
0.903295517,0.02064909,0.005695366,0.01404619
0.905766010,0.02048711,-0.001856214,0.02322322
0.908231258,0.0157019,0.004684106,0.01273048
0.910700321,0.01904428,0.003713446,0.009281278
0.913167953,0.02063029,0.0009129345,0.0131011
0.915636063,0.01686105,-0.003867332,0.01706392
0.918109417,0.02017557,-0.001916181,0.01456571
0.920572758,0.01962054,-0.004852856,0.01074183
0.923044205,0.01864616,0.001007944,0.01459181
0.925509453,0.01682113,-0.0008510407,0.01945639
0.927977562,0.02226683,-0.004588399,0.02077597
0.930445671,0.02281523,-0.004021875,0.02364719
0.932914257,0.02020868,-0.005586219,0.01698232
0.935381889,0.02051959,-0.006137821,0.01071995
0.937849998,0.01516552,-0.008581063,0.01086509
0.940318584,0.02205441,-0.005992884,0.01452911
0.942786694,0.02529831,-0.002127504,0.01058036
0.945254803,0.02098217,-0.009861258,0.01071995
0.950191498,0.02886102,-0.002332646,0.01866841
0.950191498,0.02886102,-0.002332646,0.01866841
0.952659607,0.02631545,-0.007251006,0.01297712
0.957596302,0.03272612,-0.004605884,0.01905656
0.960063934,0.02954529,-0.003287846,0.01143122
0.962532520,0.03335829,0.003071246,0.0122695
0.965000629,0.03536931,-0.002657475,0.01272094
0.967468739,0.02810003,-0.005569351,0.01532114
0.969937325,0.02790403,0.0006775567,0.01241207
0.972405434,0.02787589,0.0002073231,0.01193261
0.974873543,0.02347506,-0.002241565,0.01157135
0.977342129,0.02730128,0.0007181601,0.01097977
0.979810238,0.02295805,-0.001691839,0.0130235
0.982277870,0.02639643,-0.005958079,0.01295179
0.984746456,0.02557795,0.00506264,0.007632673
0.987214565,0.02421531,0.005133901,0.01247799
0.989682674,0.02323186,0.005151393,0.01346314
0.992151260,0.02037056,0.0003289888,0.01499748
0.994623184,0.02116868,0.0007425635,0.009199977
0.997087479,0.02159294,0.009002751,0.01204169
0.999556065,0.02310838,0.005661444,0.01297802
1.002024174,0.02068842,0.002267884,0.01305211
1.004491806,0.01755517,-0.0003022137,0.004479706
1.006960869,0.02257007,0.003283855,0.01203638
1.009428501,0.02457547,0.005316382,0.01582599
1.011896610,0.02301031,0.003320183,0.0120225
1.014365196,0.01602717,-0.0007261371,0.004997194
1.016838074,0.02001555,0.003771162,0.0106523
1.019301414,0.01703516,0.002265864,0.008808255
1.021770000,0.0196725,0.009914085,0.002453566
1.024238110,0.01987891,0.003730844,0.007765293
1.026706695,0.01412504,-0.002077205,0.009858489
1.029174804,0.01151659,0.005599423,0.008929551
1.031642437,0.02172312,0.005718055,0.008187056
1.034106731,0.01690782,0.0008613504,0.009290457
1.036575317,0.01536549,0.001795916,0.007880449
1.039043426,0.01777037,0.005729072,0.009727061
1.041512012,0.01665932,0.003213095,0.003989995
1.043980121,0.0158229,-8.756947E-05,0.008354366
1.046447754,0.0181132,0.005712386,0.006347358
1.048916340,0.01170963,0.001239829,0.003157854
1.051384449,0.01424616,-9.478489E-05,0.007427931
1.053853035,0.01425709,0.00480707,0.01173699
1.056321144,0.009285264,0.003741072,0.008978307
1.058789253,0.01271986,0.002848528,0.01033717
1.061257362,0.01813825,0.00249001,0.0130868
1.063725948,0.01055012,0.005650377,0.005566299
1.066194057,0.006655309,0.003680568,0.006152809
1.068661690,0.01045796,0.003684154,0.00316751
1.071130752,0.008542469,0.006619412,0.007052541
1.073598385,0.01056566,0.008156898,0.01132488
1.076066494,0.005568068,0.008032664,0.008082151
1.078535080,0.005012384,0.007985164,0.00617063
1.081003189,0.005555963,0.007535216,0.008563459
1.083471298,0.002602478,0.00652435,0.008640528
1.085939884,0.0008621179,0.001303141,0.01544142
1.088407993,-0.001763577,0.0001959656,0.008293509
1.090878010,-0.005300604,0.004952285,0.006919503
1.093344688,-0.0009183362,0.005478153,0.006806254
1.095812320,-0.004895752,0.005876995,0.005460382
1.098280430,-0.007385276,0.008244926,0.005512953
1.100749016,-0.009238761,0.006812294,0.008933783
1.103217125,-0.009698698,0.006320811,0.009909689
1.105685234,-0.00774662,0.006816387,0.01033884
1.108153820,-0.01069626,0.003840892,0.00849992
1.110621929,-0.008906376,0.006190289,0.004113019
1.113089561,-0.01042036,0.009062842,0.004620016
1.115558624,-0.01213427,0.005293763,0.01237762
1.118026256,-0.01170908,0.008172669,0.01187271
1.120494365,-0.007447446,0.00910901,0.0074296
1.122962951,-0.0100383,0.01237694,0.004112542
1.125431061,-0.01334069,0.009953429,0.007574201
1.127899170,-0.01559102,0.006624861,0.01341921
1.130367756,-0.0151244,0.006111292,0.01244676
1.132835865,-0.01565181,0.00751375,0.01149201
1.135303974,-0.01661311,0.009924102,0.01343143
1.137772560,-0.01754965,0.009896371,0.01441807
1.140240192,-0.01868079,0.01411811,0.01009965
1.142708301,-0.0147635,0.01218545,0.00904566
1.145181656,-0.0199506,0.01317812,0.01687247
1.150113106,-0.01799642,0.00728535,0.01251704
1.152581692,-0.02076305,2.829218E-05,0.01454198
1.155049801,-0.02270002,0.007768895,0.01889122
1.157517910,-0.0216685,0.006314449,0.01935267
1.159986496,-0.02124531,0.002844559,0.01454431
1.162454605,-0.0260441,0.0003775712,0.01612037
1.164922237,-0.02755235,0.002735587,0.01518732
1.167390823,-0.02506307,0.002281583,0.01608908
1.169858932,-0.02954743,0.001655415,0.01187557
1.172327041,-0.03126287,-0.004569144,0.01675761
1.174795627,-0.03032248,0.0002495856,0.01671571
1.177263737,-0.03159537,-0.001151178,0.02204871
1.179731846,-0.03507587,-0.003701597,0.01733655
1.182203769,-0.0347421,-0.005287111,0.009155929
1.184668541,-0.03411798,0.00108862,0.01633394
1.187136173,-0.03741531,-0.0008782712,0.01835239
1.189604759,-0.03446132,-0.005739482,0.01493084
1.192072868,-0.03581626,-0.006691237,0.01737666
1.194540977,-0.03673289,-0.003299456,0.01979458
1.197009563,-0.02864391,2.191495E-05,0.01139754
1.199477672,-0.03080835,-0.0003554588,0.02059865
1.201945782,-0.03813509,-0.003412738,0.01743102
1.204415798,-0.03647847,-0.004301296,0.02172679
1.206882477,-0.03293083,-0.005681526,0.02405065
1.209350109,-0.03349753,-0.005289086,0.01973432
1.211819172,-0.03786884,-0.002933964,0.02031946
1.214286804,-0.03440686,-0.002917996,0.01975322
1.216755390,-0.03142558,-0.004348676,0.01920396
1.219223499,-0.03547158,-0.006963811,0.01065844
1.221691608,-0.03587291,-0.005501886,0.01259053
1.224159717,-0.03228467,0.0009177136,0.0201757
1.226628303,-0.03442597,-0.0002762442,0.009651423
1.229096412,-0.03772209,-0.001767807,0.01118791
1.231564998,-0.0321895,-0.00214903,0.01442152
1.234028816,-0.0320481,-0.006011384,0.01539868
1.236496925,-0.03692499,-0.00660056,0.01312268
1.238965511,-0.0334577,-0.00804197,0.0115999
1.241433620,-0.03341412,-0.00222273,0.01446527
1.243901729,-0.03497965,-0.005281728,0.006820977
1.246370315,-0.03679919,-0.004802671,0.009274721
1.248838425,-0.03228659,0.0001301221,0.01395547
1.251306057,-0.03023539,-0.002760948,0.01391816
1.253775120,-0.03070907,-0.002811939,0.01248944
1.256242752,-0.02768103,-0.001802801,0.01433665
1.258710861,-0.03119297,0.0004561287,0.009127438
1.261179447,-0.0285405,0.001053689,0.01531625
1.263647556,-0.02693844,-0.003761773,0.01577896
1.266115665,-0.03039906,-0.005346638,0.01106411
1.268584251,-0.03436007,-0.0006174315,0.009704471
1.271052360,-0.02843435,0.001862274,0.0109908
1.273519993,-0.02690178,-0.002023409,0.009527087
1.275989055,-0.02687639,0.0008633407,0.01047921
1.278456688,-0.02624519,0.0004212507,0.01383543
1.280924797,-0.02472866,-0.00298347,0.01188922
1.283393383,-0.02376212,0.004755399,0.01376063
1.285861492,-0.02453554,-0.002961534,0.01573867
1.288329601,-0.02117419,-0.003973361,0.01084834
1.290798187,-0.02053349,0.0009458833,0.01755089
1.293266296,-0.02310742,0.004669089,0.01279199
1.295733929,-0.01872113,-0.0006949999,0.007411957
1.298202991,-0.01895495,-0.002045947,0.01464337
1.300670624,-0.01901003,0.001279006,0.01270908
1.303138733,-0.02149092,-0.00174466,0.007974386
1.305611610,-0.01898944,-0.003184228,0.007918417
1.308075428,-0.01726019,-0.0001158211,0.01845026
1.310543537,-0.01584384,0.0003020903,0.01456606
1.313012123,-0.01432888,-0.001148078,0.0140546
1.315480232,-0.01269203,0.001872851,0.02122056
1.317948341,-0.01690195,0.003037476,0.008813202
1.320416927,-0.01206547,0.001556708,0.004367888
1.322884559,-0.009349933,0.001237693,0.0134449
1.325352669,-0.008866753,-0.001721715,0.01055872
1.327821255,-0.004361751,-0.0006538611,0.01429111
1.330289364,-0.007705389,-0.001153086,0.01630366
1.332757473,-0.004829083,-0.0006850618,0.01382363
1.335226059,-0.008131856,-0.0006812797,0.0172773
1.337694168,-0.003289932,-0.00214113,0.01379341
1.340162277,-0.0009752251,0.00216033,0.01034921
1.342630863,-0.001945771,-0.004189943,0.006551445
1.347566604,8.622371E-05,-0.001691503,0.009859622
1.350035190,0.001941063,0.001657231,0.007393241
1.352503300,0.001910195,0.007935844,0.009293616
1.354971409,0.002062997,0.002655296,0.01171803
1.357439995,0.003020806,-0.001255939,0.008341789
1.359908104,0.005507533,-0.001208306,0.00972271
1.362376213,0.001570815,-0.0008005574,0.008378088
1.364844799,0.006012635,-0.002178486,0.009233475
1.367312908,0.005470283,0.004098511,0.01066506
1.369783878,0.005558474,0.002678883,0.01307458
1.372249126,0.008354003,-0.001755496,0.005322814
1.374717235,0.01141119,-0.001628805,0.01005709
1.377185345,0.01263056,-0.002424164,0.01917207
1.379653931,0.009863211,0.002204211,0.009598732
1.382125378,0.01403899,0.003077227,0.001308441
