Time (s),X (g),Y (g),Z (g)
0.326394558,-0.01513151,0.006040601,0.02122873
0.328858852,-0.007329942,0.00373746,0.02654972
0.331322670,-0.0098141,0.002512175,0.02013944
0.333786487,-0.004799542,0.007545484,0.01028331
0.336250782,-0.007388817,0.003165775,0.01375488
0.338714599,-0.01192355,0.00116061,0.01585381
0.341178417,-0.01728969,0.00123428,0.02294094
0.343642711,-0.01534453,0.003884028,0.01718155
0.346106529,-0.008812973,0.002090532,0.02116238
0.348570347,-0.002724595,-0.005830355,0.015738
0.351034641,-0.0114398,0.007519189,0.009717175
0.353498459,-0.01145322,0.003171866,0.02171338
0.355962276,-0.01205603,0.004511592,0.0254167
0.358426571,-0.01002934,0.007807407,0.01982194
0.360890388,-0.01001877,0.01109397,0.01819908
0.363354206,-0.01212822,0.01390621,0.009526921
0.365818500,-0.006326586,0.007786852,0.01122265
0.368282318,-0.005442953,0.008509136,0.0180638
0.370746136,-0.01045681,0.005493827,0.02160091
0.373210430,-0.01116729,0.0008573958,0.02660572
0.375674248,-0.01037174,0.006286439,0.01885239
0.378138065,-0.01066344,0.008562532,0.01576019
0.380602360,-0.005149363,0.003342626,0.01258805
0.383067608,-0.006282801,0.002746054,0.02016255
0.385530472,-0.0157714,0.001393223,0.02513742
0.387994289,-0.006964494,0.005223288,0.02969548
0.390458107,-0.001610112,0.008986155,0.01904815
0.392922401,-0.008733057,0.004168026,0.01229511
0.395386219,-0.00963998,0.00773471,0.0143594
0.397850036,-0.01022922,0.007939503,0.01692992
0.400314331,-0.01064067,0.00127625,0.02568164
0.402778149,-0.004892984,0.001111585,0.02073214
0.405241966,-0.001426197,0.003249487,0.01195868
0.407706261,0.0004060334,0.0007703733,0.01123329
0.410170078,-0.004319875,0.0006983777,0.01282734
0.412633896,-0.00935878,0.0005605855,0.01197681
0.415098190,-0.006837247,-0.0007484003,0.02197077
0.417562008,-0.004628184,-0.0008724863,0.02449558
0.420029163,-0.00174825,-0.0002981077,0.01230059
0.422490120,0.0002930225,-0.00326312,0.009157201
0.424953937,-0.001872991,0.002914775,0.008566031
0.427417755,-0.008276945,-0.004238293,0.01529595
0.429882049,-0.00339017,-0.01106986,0.01487743
0.432345867,-0.00438156,-0.002130432,0.01691588
0.434809685,0.002777307,-0.002896533,0.01657244
0.437273979,-0.002733313,-0.002329898,0.01164507
0.439737797,0.004315072,-4.800176E-05,0.0104769
0.442201614,-0.006333843,-0.005676982,0.02042666
0.444665909,-0.0005790675,-0.003634575,0.02244628
0.447129726,0.000240624,-0.003161642,0.02037608
0.449593544,-0.0001284503,-0.001731086,0.01501071
0.452057838,-0.00137816,0.002054265,0.01202853
0.454521656,-0.006134489,0.00357825,0.01425489
0.456985950,-0.003605009,-0.004575998,0.02039444
0.459445476,-0.007345913,-0.003128554,0.01958463
0.461909771,-0.003459265,-0.0008358981,0.02006661
0.464373588,-0.007132757,-0.0008261416,0.0207233
0.466837406,-0.007019936,-0.0020316,0.00987828
0.469301700,-0.001009025,-0.002304031,0.01969958
0.471765518,-0.004459821,0.0001510177,0.02035397
0.476693630,-0.01581859,-0.0008447213,0.01760778
0.479157448,-0.007622858,0.001522411,0.01406104
0.481621742,-0.004893581,0.001044001,0.01191424
0.484085560,-0.005267683,-0.001143045,0.01547628
0.486551285,-0.00381034,0.003552579,0.02183932
0.489013672,-0.01012328,-0.001180437,0.01851314
0.491477489,-0.01386303,-0.01059317,0.0185628
0.493941307,-0.006144635,-0.005965502,0.01628321
0.496405601,-0.007870354,5.637028E-05,0.01455945
0.498869419,-0.006922423,-0.004446658,0.01673294
0.501333237,-0.01161906,-0.002374387,0.01230665
0.503797531,-0.007427701,-0.007816942,0.01381623
0.506261349,-0.005355124,-0.003059183,0.01825933
0.508725166,-0.004616123,-0.003849915,0.009709582
0.511189461,-0.001349351,-0.003877579,0.01131338
0.513653278,-0.007800021,-0.003546251,0.01200404
0.516117096,-0.009725927,-0.008362439,0.0140559
0.518581390,-0.008982827,-0.01166914,0.02026807
0.521045208,-0.008081462,-0.00939722,0.0194868
0.523509025,-0.00618716,-0.01207805,0.01667117
0.525973320,-0.01277561,-0.01116104,0.01362353
0.528437137,-0.01481715,-0.008613049,0.02048909
0.530900955,-0.0107561,-0.007090686,0.02260488
0.533365250,-0.01245512,-0.009849553,0.02044194
0.535829067,-0.0124273,-0.008659633,0.02011346
0.538292885,-0.01742983,-0.008568717,0.01665246
0.540757179,-0.01302449,-0.01128158,0.01556882
0.543220997,-0.0119299,-0.01350418,0.01709167
0.545685291,-0.01344431,-0.016708,0.02547481
0.548149109,-0.01576882,-0.01369958,0.02324794
0.550612926,-0.008400035,-0.012277,0.02697019
0.553077221,-0.005447406,-0.009637927,0.02643778
0.555541038,-0.004548117,-0.007597441,0.02354928
0.558007717,-0.00205988,-0.001520673,0.01924614
0.560469150,-0.002336876,-0.0009219698,0.01696256
0.562932968,-0.008222165,0.004177766,0.0208825
0.565396786,-0.005123715,0.005811927,0.0198765
0.567861080,-0.003197655,0.008106643,0.01816596
0.570324898,-0.008944039,0.01647011,0.01429142
0.572788715,-0.0001644064,0.01846221,0.01758922
0.575253010,0.00165328,0.01630236,0.02254862
0.577716827,-0.004083971,0.02121752,0.01675232
0.580180645,-0.004477266,0.02798313,0.01815214
0.582644939,-0.004102712,0.02525411,0.01883687
0.585108757,-0.006419049,0.0247399,0.01468664
0.587572575,-0.004344571,0.03215765,0.01943532
0.590036869,-0.004638083,0.0337689,0.02298042
0.592500687,-0.006282062,0.02949167,0.02228745
0.594964504,-0.005929255,0.03296384,0.0252014
0.597428799,-0.009095263,0.03339878,0.02489642
0.599892616,-0.01439514,0.03238243,0.01996583
0.602356434,-0.01381052,0.0317295,0.01643233
0.604820728,-0.01425628,0.03393774,0.01623834
0.607284546,-0.01429382,0.03088094,0.01852665
0.609748363,-0.01162747,0.03047144,0.02464844
0.612212658,-0.008011727,0.0284336,0.02385496
0.614676475,-0.01080991,0.03219969,0.02435572
0.617140770,-0.01195592,0.02931311,0.01346424
0.619604587,-0.01353262,0.0346152,0.02016885
0.622068405,-0.01661752,0.0327075,0.02231032
0.624532699,-0.01770595,0.02624669,0.01889817
0.626996517,-0.01521821,0.0294896,0.01899328
0.629460335,-0.01316643,0.02142177,0.01476361
0.631924629,-0.01337803,0.01920675,0.01541819
0.634388447,-0.01202981,0.01982694,0.01969238
0.636852264,-0.01299573,0.01835401,0.020632
0.639316559,-0.006518595,0.0107214,0.01984973
0.641780376,-0.01531238,0.008122221,0.01346502
0.644244194,-0.01749579,0.006019024,0.01192155
0.646708488,-0.01601203,0.00295411,0.01541799
0.651636124,-0.01915374,-0.003405403,0.0192128
0.654100418,-0.01690788,-0.002728457,0.01720986
0.656564236,-0.01848596,-0.006925858,0.01976413
0.659028053,-0.0208082,-0.01138715,0.01207488
0.661488056,-0.02179633,-0.01742515,0.01613213
0.663952351,-0.01956647,-0.01328201,0.01604898
0.666416168,-0.02287883,-0.01481055,0.02320399
0.668879986,-0.02485998,-0.01689449,0.01875609
0.671344280,-0.02221403,-0.01821543,0.01906058
0.673808098,-0.01708392,-0.009117056,0.01599213
0.676271915,-0.02185137,-0.01648831,0.01567065
0.678736210,-0.02347839,-0.008624858,0.01374656
0.681200027,-0.0212706,-0.008956897,0.01888427
0.683663845,-0.01631502,-0.006255525,0.01440174
0.686128139,-0.02366715,-0.007669737,0.01860411
0.688591957,-0.01552016,-0.004765734,0.01459776
0.691055775,-0.0138967,-0.001379914,0.01481183
0.693520069,-0.02187075,-0.003455295,0.01461161
0.695983887,-0.01903938,-0.001685191,0.01651929
0.698448181,-0.01709281,0.001783166,0.01917814
0.700911999,-0.02118705,0.003630948,0.01539823
0.703375816,-0.02305749,0.006708796,0.01268643
0.705840111,-0.0161167,0.01153658,0.01589941
0.708303928,-0.02021611,0.005078353,0.01122639
0.710770607,-0.02241205,0.003108204,0.01649118
0.713232040,-0.02384349,0.005312807,0.01575333
0.715695858,-0.02314349,0.005606022,0.01303228
0.718159676,-0.02402971,0.004499848,0.02143272
0.720623970,-0.02470005,0.01087995,0.01469
0.723092556,-0.0178105,0.005823596,0.01784398
0.725551605,-0.01462942,0.003081569,0.01917069
0.728015900,-0.02174694,0.007653709,0.01439418
0.730479717,-0.02127624,0.008252094,0.01198315
0.732943535,-0.01480197,0.005634465,0.01704206
0.735407829,-0.01374508,0.004242462,0.009333787
0.737871647,-0.02193029,0.009813044,0.01129582
0.740335464,-0.01279715,0.0103314,0.01970039
0.742799759,-0.01130797,0.007997783,0.01867293
0.745263576,-0.0150044,0.008961599,0.01685842
0.747727394,-0.01185668,0.01180658,0.01407391
0.750191688,-0.01058033,0.006755028,0.0156628
0.752655506,-0.009661599,0.002989307,0.0180305
0.755119324,-0.01322124,0.005760941,0.01603791
0.757583618,-0.01010008,0.003719513,0.01898639
0.760047436,-0.005372847,0.005769896,0.01580928
0.762511253,-0.006213605,0.005042001,0.01075598
0.764975548,-0.004790822,0.001279445,0.01736953
0.767439365,-0.004579742,0.007733712,0.01585028
0.769903183,-0.003494781,0.002059138,0.0187427
0.772371292,-0.006442607,0.002045053,0.01924508
0.774831295,-0.003497089,0.004483395,0.01986453
0.777295589,-0.002898507,0.003660904,0.01748361
0.779759407,-0.003225358,0.002718187,0.01456898
0.782223225,-0.002482986,0.003690943,0.01201018
0.784687519,0.003738965,0.003448679,0.02078758
0.787151337,0.0006109113,0.002328636,0.02307774
0.789615154,0.0004168423,0.0006383052,0.0218029
0.792079449,-0.002377701,-0.002581471,0.01635437
0.794543266,0.0006844644,-0.0004169913,0.01812188
0.797007084,-0.001636834,0.00486371,0.01987823
0.799471378,0.001834405,-0.0002286991,0.01609321
0.801935196,0.007072469,-0.001457706,0.02208261
0.804399013,0.005922907,-0.005128225,0.02370474
0.806863308,0.003310758,-0.002701667,0.02272692
0.809327126,0.002544285,-0.004847653,0.01915854
0.811794281,0.006694688,-0.00375823,0.01889591
0.814255238,0.008209269,-0.006796526,0.02098173
0.819182873,0.006908301,-0.01465293,0.01845618
0.821647167,0.009201746,-0.01106082,0.02210959
0.824110985,0.009222656,-0.009862707,0.02502296
0.826574802,0.01313033,-0.01584965,0.02794092
0.829039097,0.00692809,-0.01200792,0.0166792
0.831502914,0.009377087,-0.009147141,0.01726963
0.833966732,0.007752179,-0.01588882,0.0216735
0.836431026,0.008850956,-0.02034857,0.021007
0.838894844,0.01711923,-0.0240157,0.02543852
0.841358662,0.0178633,-0.02489993,0.02631953
0.843822956,0.01714642,-0.0247638,0.02353217
0.846286774,0.0152436,-0.02327722,0.02162776
0.848751068,0.01724269,-0.02417206,0.02338967
0.851214886,0.02286108,-0.0270418,0.02117466
0.853678703,0.02166457,-0.02671432,0.01624588
0.856142998,0.02357503,-0.02831391,0.02255611
0.858606815,0.02319106,-0.02580526,0.02298853
0.861066818,0.02111831,-0.02910569,0.02033859
0.863530636,0.02530417,-0.02663494,0.01860007
0.865994930,0.0306652,-0.02856234,0.02300547
0.868458748,0.02783028,-0.02332902,0.02194803
0.870922565,0.02305492,-0.02496383,0.01635228
0.873386860,0.02731911,-0.02719914,0.02102146
0.875850677,0.02416275,-0.02552699,0.01708265
0.878314495,0.02450193,-0.02098761,0.01426863
0.880778789,0.02455272,-0.02334188,0.02144994
0.883242607,0.0187722,-0.01774018,0.01858603
0.885706425,0.02388618,-0.01793325,0.01385595
0.888170719,0.01992348,-0.01698948,0.01782531
0.890634537,0.01962959,-0.01484336,0.02085073
0.893098354,0.02117829,-0.01861972,0.01954196
0.895562649,0.02403722,-0.01943492,0.0200414
0.898027897,0.02310953,-0.01587712,0.01878727
0.900490284,0.0244296,-0.01913457,0.01988713
0.902954578,0.02315173,-0.01202065,0.02017221
0.905418396,0.02093734,-0.01425157,0.02153516
0.907883644,0.01494016,-0.01695723,0.02220116
0.910346508,0.01321239,-0.009631553,0.01564415
0.912810326,0.01922526,-0.01046487,0.01599362
0.915274143,0.01964174,-0.01850337,0.0197113
0.917738438,0.01682525,-0.01266246,0.01701028
0.920202255,0.009183999,-0.01707126,0.01663768
0.922666073,0.0173558,-0.01500596,0.01867945
0.925130367,0.01092011,-0.01642713,0.02157002
0.927594185,0.01062957,-0.01514084,0.01438458
0.930058479,0.008344642,-0.01644178,0.01621053
0.932522297,0.01128005,-0.0189288,0.01753848
0.934986114,0.01125571,-0.0171143,0.01700781
0.937450409,0.01609669,-0.01594398,0.01984059
0.939914227,0.009652649,-0.01803189,0.01787716
0.942378044,0.01443837,-0.0244051,0.01822852
0.944842339,0.01310333,-0.02330768,0.02136455
0.947309494,0.01550821,-0.014995,0.01746043
0.949769974,0.01500284,-0.02015186,0.0150618
0.952234268,0.01425337,-0.0199387,0.01402684
0.954698086,0.01213786,-0.02155753,0.01699883
0.957166672,0.01167352,-0.02487729,0.01586956
0.959626198,0.009119474,-0.02080606,0.01581388
0.962090015,0.008082958,-0.01387599,0.01936752
0.964553833,0.01295527,-0.01614677,0.01704971
0.967018127,0.01351371,-0.01664669,0.01528334
0.969481945,0.01186751,-0.01612897,0.01322175
0.971945763,0.01142856,-0.01491585,0.01364756
0.974410057,0.01549313,-0.0130668,0.01819497
0.976873875,0.01197055,-0.01419783,0.01800319
0.979337692,0.01593849,-0.009997273,0.02008052
0.981801987,0.01272435,-0.01307997,0.01895838
0.984269619,0.01033762,-0.009358551,0.0200617
0.986729622,0.01114912,-0.005429661,0.02165369
0.991657734,0.008955953,-0.008773231,0.01716301
0.994121552,0.01118241,-0.008555613,0.01887393
0.996585846,0.01494336,-0.005903055,0.01998447
0.999049664,0.001551982,0.001587879,0.01174732
1.001513958,0.003004529,-0.003277719,0.01720625
1.003977776,0.009411192,-0.001545816,0.01489244
1.006441593,0.008083539,-0.004283352,0.02164467
1.008905888,0.007116527,-0.005941172,0.02370157
1.011369705,-0.0009600352,-0.001313829,0.01902597
1.013833523,-0.004153782,-0.001430854,0.0156128
1.016297817,-0.008514477,-0.0006866597,0.01359647
1.018761635,-0.004254935,-0.0007674021,0.01540601
1.021225452,0.001366858,-0.001753356,0.01290929
1.023689747,-0.0003796108,0.005097387,0.01663954
1.026153564,-0.0004783827,0.0008482477,0.0156826
1.028617382,0.0004224083,0.001755239,0.01488963
1.031081676,-0.001946856,0.008422664,0.01373908
1.033545494,-0.003406392,0.004852931,0.01498226
1.036009311,-0.003737298,0.001374703,0.01384361
1.038473606,-0.003630724,-1.315516E-05,0.01708441
1.040937423,-0.01000733,0.006294568,0.0135005
1.043401241,-0.004845596,0.00328541,0.01957146
1.045865536,0.004905986,0.005135396,0.02094758
1.048329353,0.002796557,0.003301914,0.01388191
1.050793171,-0.01121021,0.002877529,0.01245233
1.053257465,-0.00305863,0.001431259,0.01215039
1.055721283,-0.006690008,0.005273025,0.01601362
1.058185100,-0.008894707,0.009910104,0.008594844
1.060645103,-0.01037406,0.005387525,0.01227076
1.063109398,0.002351642,0.006338507,0.01732234
1.065573215,-0.006498812,0.0123547,0.01465294
1.068037033,-0.004853128,0.008263281,0.02234132
1.070501327,-0.009784593,0.01406923,0.01725152
1.072968483,-0.008848399,0.01779681,0.01062808
1.075428962,-0.0143636,0.01356992,0.01349299
1.077893257,-0.0184218,0.01113874,0.01560243
1.080357075,-0.01008595,0.01488869,0.01559178
1.082820892,-0.01107382,0.01583362,0.01117179
1.085285187,-0.01924314,0.01676101,0.01020512
1.087749004,-0.01967115,0.01461783,0.01375423
1.090213299,-0.0200744,0.01343277,0.0148725
1.092677116,-0.02414282,0.02328703,0.01179794
1.095140934,-0.01934176,0.02016153,0.01683873
1.097605228,-0.01773715,0.02337494,0.01349615
1.100069046,-0.02616266,0.02137628,0.01448868
1.102532863,-0.01788731,0.02398894,0.01478992
1.104997158,-0.02645383,0.01859058,0.0167514
1.107460975,-0.01973432,0.02361404,0.01667218
1.109924793,-0.01721456,0.02553641,0.01676524
1.112389087,-0.02277637,0.02772241,0.00961531
1.114852905,-0.01881998,0.02465696,0.01477079
1.117316723,-0.02397868,0.02583475,0.01719519
1.119781017,-0.02483242,0.0246002,0.01733083
1.122244835,-0.02502362,0.02474985,0.01733037
1.124708652,-0.02924985,0.02541221,0.01865753
1.127172947,-0.02577514,0.02501035,0.01488838
1.129636764,-0.02716911,0.02715925,0.01744935
1.132100582,-0.02905162,0.02583215,0.01852542
1.134564876,-0.0287911,0.02719426,0.01919498
1.137028694,-0.03136923,0.02870851,0.01783324
1.139492512,-0.02915017,0.02982292,0.01856378
1.141956806,-0.03148233,0.03217344,0.01656958
1.144420624,-0.03105945,0.03438571,0.01806171
1.146884441,-0.02738949,0.03147026,0.02140563
1.149348736,-0.02847011,0.03106388,0.01992221
1.151812553,-0.03165896,0.02977751,0.02015343
1.154276371,-0.0407979,0.02876008,0.01243887
1.159204483,-0.03844346,0.03052502,0.01982835
1.159204483,-0.03844346,0.03052502,0.01982835
1.164132595,-0.03846965,0.03052972,0.01984926
1.166596412,-0.04011724,0.03156608,0.01593406
1.169060707,-0.04447601,0.02468922,0.0193364
1.171524524,-0.04242474,0.03039287,0.01491093
1.173988342,-0.04505939,0.02469601,0.01982658
1.176452637,-0.04637136,0.02824952,0.02274406
1.178916454,-0.04540709,0.03206269,0.01795219
1.181380272,-0.04633169,0.03062928,0.02067991
1.183844566,-0.04156503,0.03083688,0.02259968
1.186308384,-0.04564588,0.03230025,0.0197607
1.188772201,-0.04813618,0.02875843,0.01902706
1.191236496,-0.05123771,0.02937999,0.01766548
1.193700313,-0.04447353,0.02838752,0.02059347
1.196167469,-0.04570972,0.02243108,0.02602156
1.198628425,-0.05051579,0.02922073,0.02515768
1.201092243,-0.04943441,0.02743815,0.02290899
1.203556061,-0.04356733,0.02459303,0.02109414
1.206020355,-0.0477134,0.02579549,0.02230198
1.208484173,-0.04673105,0.03260962,0.01851159
1.210947990,-0.0491015,0.0309367,0.0161752
1.213412285,-0.04876365,0.02973802,0.02038833
1.215876102,-0.04670152,0.02762391,0.01767065
1.218339920,-0.04714225,0.02863849,0.01929346
1.220804214,-0.04830478,0.02908802,0.01652002
1.223268032,-0.04908257,0.0253616,0.01873454
1.225731849,-0.04634184,0.02448092,0.02203479
1.228196144,-0.04278823,0.02760435,0.0190789
1.230659962,-0.04464315,0.02558175,0.01528961
1.233124256,-0.04874887,0.02589664,0.0160033
1.235592842,-0.04730888,0.02894365,0.01995792
1.238051891,-0.04754265,0.02483926,0.02072073
1.240516186,-0.04091989,0.02510186,0.01359861
1.242980003,-0.03947573,0.026886,0.01284237
1.245443821,-0.04364005,0.02528094,0.01839109
1.247908115,-0.04332215,0.02467969,0.01920133
1.250371933,-0.03729339,0.02731415,0.0184045
1.252835750,-0.03729948,0.02880387,0.01404546
1.255300045,-0.04246487,0.02614696,0.01178353
1.257763862,-0.04059754,0.02654174,0.01490899
1.260223865,-0.04053025,0.02351185,0.0156871
1.262687683,-0.04115695,0.02025108,0.01774103
1.265151977,-0.03482515,0.02264402,0.01371025
1.267615795,-0.03772199,0.01817473,0.01472319
1.270079613,-0.03845859,0.02125471,0.01440771
1.272543907,-0.03579181,0.01935701,0.01510092
1.275007725,-0.03515041,0.0232318,0.01790505
1.277471542,-0.03261008,0.02036267,0.01275598
1.279935837,-0.03300864,0.01651783,0.01707799
1.282399654,-0.03438817,0.01939071,0.01658006
1.284863472,-0.03324123,0.01930371,0.01385177
1.287327766,-0.0250704,0.01318039,0.01999694
1.289791584,-0.02435882,0.01825034,0.02103171
1.292255401,-0.02639202,0.01734415,0.01481222
1.294719696,-0.0285426,0.01675729,0.01717521
1.297183513,-0.02810856,0.01224369,0.01827676
1.299647331,-0.02107044,0.01802361,0.01754303
1.302111626,-0.02499095,0.01870389,0.01306676
1.304575443,-0.02555859,0.0178114,0.01304026
1.307039261,-0.02055339,0.0128445,0.02058346
1.309505462,-0.01888166,0.01351504,0.0175563
1.311967373,-0.02362823,0.01073381,0.01739872
1.314431190,-0.01852147,0.008052364,0.01460409
1.316895485,-0.02173897,0.006746187,0.01628301
1.319359302,-0.02245685,0.004755057,0.01802741
1.321823597,-0.01256597,0.005544715,0.01880367
1.324287414,-0.00705867,-0.001271532,0.01956328
1.326751232,-0.01731121,0.006714783,0.01219582
1.331679344,-0.009320382,0.001192219,0.02114253
1.334143162,-0.01414353,0.002967235,0.01582903
1.336607456,-0.01384404,0.00206378,0.0142138
1.339071274,-0.008859643,0.001997251,0.01112737
1.341535091,-0.01000051,-0.00440791,0.01089484
1.343999386,-0.01134863,-0.0006085351,0.01266073
1.346467972,-0.001348017,0.00102144,0.01573775
1.348927021,-0.00128726,-0.001991258,0.01977762
1.351392269,-0.002920809,-0.004226385,0.01745211
1.353855133,-0.002118963,-0.003619507,0.01246522
1.356318951,-0.001926184,-0.00482924,0.01635911
1.358783245,0.0007724687,-0.003188681,0.01613647
1.361248970,0.004067668,-0.005387543,0.01251502
1.363710880,0.004435114,-0.007728833,0.01236302
1.366175175,-0.001365377,-0.003433365,0.01446561
1.368638992,0.006084727,-0.005473838,0.01795076
1.371102810,0.003849019,-0.006639509,0.01869032
1.373570919,0.001651626,-0.008941771,0.01829205
1.376030922,0.00416137,-0.007658316,0.01676941
1.378494739,0.005369855,-0.01151629,0.01939842
1.380959034,0.01193998,-0.008494678,0.01737406
1.383428097,0.006575212,-0.01679688,0.01847185
1.385886669,0.01362297,-0.0167704,0.01969872
