Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
4.233753204,-0.2254885,-5.310496,0.209019,-0.1561927,0.3232571,0.9524764,24.06599,-1.727704,-42.10038,1028.891
4.236234665,-0.1638844,-5.548312,0.3310382,-0.1537447,0.3223004,0.9563065,24.06599,-1.727704,-42.10038,1028.891
4.238719940,-0.04067625,-5.726674,0.3920478,-0.1561752,0.3179707,0.963473,24.06599,-1.727704,-42.10038,1028.891
4.241198063,0.08253193,-5.66722,0.2700286,-0.1547166,0.3208634,0.9596556,24.06599,-1.727704,-42.10038,1028.891
4.243680000,-0.1638844,-5.548312,0.1480094,-0.1561839,0.3208587,0.9582167,24.06599,-1.727704,-42.10038,1028.891
4.246161938,-0.2254885,-5.786128,0.209019,-0.1561802,0.3179449,0.9591528,24.06599,-1.727704,-42.10038,1028.891
4.248643398,-0.04067625,-5.726674,0.3310382,-0.1522751,0.3184067,0.9567535,24.06599,-1.727704,-42.10038,1028.891
4.251126766,-0.2254885,-5.66722,0.209019,-0.1576509,0.3218329,0.9577459,24.06599,-1.727704,-42.10038,1028.891
4.253606796,-0.2870926,-5.726674,0.1480094,-0.1532492,0.3150032,0.9567265,24.06599,-1.727704,-42.10038,1028.891
4.256088733,-0.1638844,-5.786128,0.209019,-0.1517824,0.3174495,0.9596252,24.06599,-1.727704,-42.10038,1028.891
4.258569717,-0.1638844,-5.905035,0.2700286,-0.1542286,0.3189042,0.9577191,24.06599,-1.727704,-42.10038,1028.891
4.261051655,-0.1022803,-5.845582,0.1480094,-0.1600947,0.3198787,0.955332,23.36569,-0.2267437,-42.0958,1028.891
4.263533115,-0.1022803,-5.726674,0.1480094,-0.1566718,0.3189079,0.9572412,23.36569,-0.2267437,-42.0958,1028.891
4.266015053,-0.04067625,-5.845582,-0.03501946,-0.1561785,0.3199085,0.9620489,23.36569,-0.2267437,-42.0958,1028.891
4.268496990,-0.1022803,-6.023943,0.209019,-0.1512986,0.3203562,0.9577286,23.36569,-0.2267437,-42.0958,1028.891
4.270978451,-0.1022803,-5.845582,0.3920478,-0.1532521,0.3208537,0.9586943,23.36569,-0.2267437,-42.0958,1028.892
4.273460388,0.02092784,-6.023943,0.3310382,-0.1532463,0.3213719,0.9639785,23.36569,-0.2267437,-42.0958,1028.892
4.275941849,-0.1022803,-5.845582,0.08699975,-0.157157,0.3189264,0.9601218,23.36569,-0.2267437,-42.0958,1028.892
4.278423786,-0.1638844,-6.083397,0.1480094,-0.1527727,0.3261819,0.9548975,23.36569,-0.2267437,-42.0958,1028.892
4.280905247,-0.2254885,-6.023943,0.209019,-0.153242,0.3189504,0.9658787,23.36569,-0.2267437,-42.0958,1028.892
4.283387184,-0.2254885,-5.905035,0.209019,-0.1532455,0.3184437,0.9625145,23.36569,-0.2267437,-42.0958,1028.892
4.285868168,-0.2870926,-5.905035,0.209019,-0.154713,0.3155052,0.9586518,23.36569,-0.2267437,-42.0958,1028.892
4.288350582,-0.04067625,-6.142851,0.1480094,-0.1552062,0.320859,0.9586959,23.36569,-0.2267437,-42.0958,1028.892
4.290836811,-0.1638844,-6.142851,0.209019,-0.1522723,0.320376,0.9606095,23.36569,-0.2267437,-42.0958,1028.892
4.293313503,-0.1638844,-6.023943,0.209019,-0.1547166,0.3189084,0.9581996,23.36569,-0.2267437,-42.0958,1028.892
4.295795441,-0.2254885,-6.142851,0.3310382,-0.1527562,0.3150249,0.9605662,23.36569,-0.2267437,-42.0958,1028.892
4.298276901,-0.04067625,-6.202305,0.2700286,-0.1498252,0.3159931,0.9610517,23.36569,-0.2267437,-42.0958,1028.892
4.300758838,-0.1638844,-6.083397,0.209019,-0.1517791,0.3169772,0.9620213,23.36569,-0.2267437,-42.0958,1028.892
4.303245544,-0.1638844,-6.142851,0.209019,-0.1522724,0.3198866,0.9601256,23.36569,-0.2267437,-42.0958,1028.892
4.305722236,-0.1638844,-6.261759,0.209019,-0.1488487,0.3159876,0.9605708,23.36569,-0.2267437,-42.0958,1028.892
4.308203697,-0.1638844,-6.261759,0.2700286,-0.1527596,0.3228274,0.96351,23.36569,-0.2267437,-42.0958,1028.892
4.310685634,-0.1022803,-6.261759,0.2700286,-0.1498334,0.3227938,0.9591873,23.74738,-0.9773276,-42.09894,1028.89
4.313167572,-0.2254885,-6.261759,0.209019,-0.1449438,0.317915,0.9591434,23.74738,-0.9773276,-42.09894,1028.89
4.315649032,-0.2254885,-6.261759,0.2700286,-0.1449404,0.3159772,0.9605675,23.74738,-0.9773276,-42.09894,1028.89
4.320611954,-0.1022803,-6.380667,0.3920478,-0.1449378,0.321367,0.9668517,23.74738,-0.9773276,-42.09894,1028.89
4.323094368,-0.2254885,-6.380667,0.209019,-0.1434727,0.3194053,0.9649144,23.74738,-0.9773276,-42.09894,1028.89
4.325575352,-0.1022803,-6.380667,0.3310382,-0.1415123,0.3160112,0.967765,23.74738,-0.9773276,-42.09894,1028.89
4.325575352,-0.1022803,-6.380667,0.3310382,-0.1415123,0.3160112,0.967765,23.74738,-0.9773276,-42.09894,1028.89
4.330538750,-0.04067625,-6.380667,0.3920478,-0.1429866,0.3169481,0.9610539,23.74738,-0.9773276,-42.09894,1028.89
4.333020687,-0.1638844,-6.380667,0.3310382,-0.1444535,0.3203667,0.962523,23.74738,-0.9773276,-42.09894,1028.89
4.335502624,-0.1638844,-6.440121,0.2700286,-0.1400562,0.3198684,0.9625154,23.74738,-0.9773276,-42.09894,1028.89
4.337984085,-0.2254885,-6.321213,0.3920478,-0.1400584,0.3198569,0.9605953,23.74738,-0.9773276,-42.09894,1028.89
4.340466022,-0.1638844,-6.321213,0.3920478,-0.1449416,0.3179264,0.9610635,23.74738,-0.9773276,-42.09894,1028.89
4.342947483,-0.2870926,-6.321213,0.209019,-0.141027,0.3120828,0.9619725,23.74738,-0.9773276,-42.09894,1028.89
4.345429420,-0.1638844,-6.261759,0.2700286,-0.1361478,0.3159481,0.9596002,23.74738,-0.9773276,-42.09894,1028.89
4.347910881,-0.2870926,-6.321213,0.5140669,-0.1361463,0.3154673,0.9605562,23.74738,-0.9773276,-42.09894,1028.89
4.350392818,-0.2254885,-6.499575,0.6360862,-0.1390743,0.3169578,0.9644109,23.74738,-0.9773276,-42.09894,1028.891
4.352873802,0.08253193,-6.380667,0.5140669,-0.13467,0.3155179,0.9696754,23.74738,-0.9773276,-42.09894,1028.891
4.355356216,-0.1022803,-6.321213,0.5140669,-0.1366316,0.3189062,0.9658648,23.74738,-0.9773276,-42.09894,1028.891
4.357838154,-0.1638844,-6.380667,0.3310382,-0.1351723,0.3203362,0.9615553,23.74738,-0.9773276,-42.09894,1028.891
4.360319137,-0.1022803,-6.380667,0.5750765,-0.1337064,0.3174013,0.9596101,22.97806,-1.356659,-42.45842,1028.891
4.362801075,-0.2870926,-6.499575,0.5140669,-0.1390791,0.3198658,0.9625146,22.97806,-1.356659,-42.45842,1028.891
4.365282535,-0.1638844,-6.261759,0.6360862,-0.1351692,0.3154646,0.9605554,22.97806,-1.356659,-42.45842,1028.891
4.367764473,0.02092784,-6.202305,0.6360862,-0.1366341,0.3179158,0.9629767,22.97806,-1.356659,-42.45842,1028.891
4.370245933,-0.1022803,-6.321213,0.6970958,-0.1356638,0.3217887,0.9601276,22.97806,-1.356659,-42.45842,1028.891
4.372727871,-0.2254885,-6.261759,0.5750765,-0.1312677,0.3212847,0.9591599,22.97806,-1.356659,-42.45842,1028.891
4.375209331,-0.1638844,-6.261759,0.5750765,-0.1366348,0.3154685,0.9605566,22.97806,-1.356659,-42.45842,1028.891
4.377691269,-0.1022803,-6.261759,0.5750765,-0.1351577,0.312591,0.9682119,22.97806,-1.356659,-42.45842,1028.891
4.380173206,-0.2254885,-6.202305,0.5140669,-0.135174,0.3203276,0.9601153,22.97806,-1.356659,-42.45842,1028.891
4.382654667,-0.2870926,-6.142851,0.5750765,-0.1307728,0.3178945,0.9620116,22.97806,-1.356659,-42.45842,1028.891
4.385136604,-0.1022803,-6.202305,0.7581053,-0.1337026,0.3188869,0.9639422,22.97806,-1.356659,-42.45842,1028.891
4.387617588,-0.04067625,-6.023943,0.7581053,-0.1263823,0.3232266,0.9606117,22.97806,-1.356659,-42.45842,1028.891
4.390100002,-0.1022803,-6.083397,0.5750765,-0.1263691,0.3203616,0.9697082,22.97806,-1.356659,-42.45842,1028.888
4.392580986,-0.2254885,-6.083397,0.7581053,-0.1278444,0.3198273,0.9610651,22.97806,-1.356659,-42.45842,1028.888
4.395062923,-0.2870926,-6.083397,0.7581053,-0.1234426,0.3213069,0.9663536,22.97806,-1.356659,-42.45842,1028.888
4.397544861,-0.2870926,-6.083397,0.6360862,-0.1244239,0.3222654,0.9634823,22.97806,-1.356659,-42.45842,1028.888
4.400026321,-0.2870926,-6.083397,0.6970958,-0.1249117,0.3208041,0.9629908,22.97806,-1.356659,-42.45842,1028.888
4.402508259,-0.1638844,-6.142851,0.7581053,-0.1229546,0.3173928,0.9629613,22.97806,-1.356659,-42.45842,1028.888
4.404989719,-0.2254885,-5.845582,0.6970958,-0.1195381,0.3217658,0.9634742,22.97806,-1.356659,-42.45842,1028.888
4.407471657,-0.2870926,-5.786128,0.5750765,-0.1219805,0.3227513,0.9644443,22.97806,-1.356659,-42.45842,1028.888
4.409953117,-0.1638844,-5.845582,0.6970958,-0.1219814,0.3173701,0.9596003,22.59402,-0.6072676,-42.51918,1028.888
4.412435055,-0.1022803,-5.726674,0.7581053,-0.1195371,0.3212821,0.9639503,22.59402,-0.6072676,-42.51918,1028.888
4.414921760,-0.1022803,-5.726674,0.6360862,-0.1239377,0.3198083,0.9596218,22.59402,-0.6072676,-42.51918,1028.888
4.417398453,-0.2254885,-5.66722,0.7581053,-0.1234468,0.3183529,0.9605694,22.59402,-0.6072676,-42.51918,1028.888
4.419879436,-0.1022803,-5.786128,0.7581053,-0.1205088,0.3164246,0.9648713,22.59402,-0.6072676,-42.51918,1028.888
4.422361374,-0.1022803,-5.548312,0.6360862,-0.118065,0.3183788,0.9672853,22.59402,-0.6072676,-42.51918,1028.888
4.424843788,-0.1022803,-5.488858,0.5750765,-0.1214954,0.3202883,0.9596238,22.59402,-0.6072676,-42.51918,1028.888
4.427324772,-0.1022803,-5.36995,0.7581053,-0.1175873,0.3197885,0.9591364,22.59402,-0.6072676,-42.51918,1028.888
4.429806709,-0.4103008,-5.310496,0.7581053,-0.1170902,0.3203197,0.9668204,22.59402,-0.6072676,-42.51918,1028.891
4.432288170,-0.1022803,-5.36995,0.8191149,-0.1151385,0.3173691,0.9624746,22.59402,-0.6072676,-42.51918,1028.891
4.434770107,-0.1022803,-5.251042,0.9411342,-0.1165998,0.3149516,0.9643761,22.59402,-0.6072676,-42.51918,1028.891
4.437251568,-0.1022803,-5.132135,0.6360862,-0.1151373,0.3178643,0.9639187,22.59402,-0.6072676,-42.51918,1028.891
4.439733505,-0.2254885,-5.191589,0.7581053,-0.1131875,0.3183256,0.9605609,22.59402,-0.6072676,-42.51918,1028.891
4.442215443,-0.2870926,-5.013227,0.6970958,-0.1156265,0.3193283,0.9644111,22.59402,-0.6072676,-42.51918,1028.891
4.444696903,-0.1638844,-4.834865,0.7581053,-0.1136679,0.3154361,0.9653376,22.59402,-0.6072676,-42.51918,1028.891
4.447178841,-0.1638844,-4.834865,0.6970958,-0.1136766,0.3241889,0.9644493,22.59402,-0.6072676,-42.51918,1028.891
4.449660301,-0.1022803,-4.775411,0.6360862,-0.1136706,0.3198211,0.9663334,22.59402,-0.6072676,-42.51918,1028.891
4.452142238,-0.1022803,-4.775411,0.7581053,-0.1126921,0.3188482,0.9668047,22.59402,-0.6072676,-42.51918,1028.891
4.454623222,-0.1022803,-4.775411,0.7581053,-0.1117168,0.3222575,0.9677917,22.59402,-0.6072676,-42.51918,1028.891
4.457105636,-0.04067625,-4.59705,0.6360862,-0.1107382,0.319819,0.9672911,22.59402,-0.6072676,-42.51918,1028.891
4.459586620,-0.1638844,-4.537596,0.5140669,-0.1092731,0.3178573,0.9653538,23.34919,-0.2350929,-42.54306,1028.891
4.462068558,-0.2254885,-4.478142,0.6360862,-0.1078072,0.3188323,0.9663206,23.34919,-0.2350929,-42.54306,1028.891
4.464555263,-0.1022803,-4.359234,0.5750765,-0.1092712,0.3207998,0.9692178,23.34919,-0.2350929,-42.54306,1028.891
4.467031956,0.08253193,-4.29978,0.3920478,-0.1068215,0.3178967,0.9730321,23.34919,-0.2350929,-42.54306,1028.891
4.469513893,-0.1022803,-4.240326,0.4530574,-0.1068368,0.3212397,0.9624995,23.34919,-0.2350929,-42.54306,1028.893
4.471995354,-0.1638844,-4.061965,0.5140669,-0.1034128,0.3183197,0.9639128,23.34919,-0.2350929,-42.54306,1028.893
4.474477291,-0.2254885,-3.943057,0.4530574,-0.1053732,0.3217138,0.9610622,23.34919,-0.2350929,-42.54306,1028.893
4.476958752,-0.1638844,-3.824149,0.3920478,-0.1043904,0.3241843,0.9678015,23.34919,-0.2350929,-42.54306,1028.893
4.479440689,-0.1022803,-3.586333,0.5140669,-0.108305,0.3236737,0.9620406,23.34919,-0.2350929,-42.54306,1028.893
4.481922150,-0.3486967,-3.764695,0.5750765,-0.1043877,0.3178443,0.9653497,23.34919,-0.2350929,-42.54306,1028.893
4.484404087,-0.1638844,-3.705241,0.3310382,-0.1024367,0.3207557,0.964892,23.34919,-0.2350929,-42.54306,1028.893
4.486886024,-0.1022803,-3.407971,0.2700286,-0.1039057,0.3266073,0.966381,23.34919,-0.2350929,-42.54306,1028.893
4.489367008,-0.2254885,-3.289063,0.209019,-0.108294,0.3193317,0.9682451,23.34919,-0.2350929,-42.54306,1028.893
4.491849422,-0.1022803,-3.229609,0.2700286,-0.1029211,0.3154018,0.9643686,23.34919,-0.2350929,-42.54306,1028.893
4.494330406,-0.1638844,-3.229609,0.209019,-0.1029287,0.3202504,0.9615283,23.34919,-0.2350929,-42.54306,1028.893
4.496812343,-0.1022803,-3.170156,0.1480094,-0.1068387,0.3222071,0.9615475,23.34919,-0.2350929,-42.54306,1028.893
4.499293804,-0.04067625,-2.93234,0.2700286,-0.1097642,0.3227331,0.9668341,23.34919,-0.2350929,-42.54306,1028.893
4.501777649,-0.2254885,-2.813432,0.2700286,-0.1068281,0.3203067,0.9692118,23.34919,-0.2350929,-42.54306,1028.893
4.504257202,-0.1022803,-2.872886,0.1480094,-0.1092773,0.3168583,0.9610257,23.34919,-0.2350929,-42.54306,1028.893
4.506739139,-0.04067625,-2.694525,0.209019,-0.1063371,0.3168964,0.9687036,23.34919,-0.2350929,-42.54306,1028.893
4.509221077,-0.1638844,-2.813432,0.02599015,-0.1043897,0.3188117,0.9643977,22.57988,-0.6144242,-42.90255,1028.891
4.511702537,-0.04067625,-2.575617,-0.09602907,-0.1058574,0.3212486,0.9644188,22.57988,-0.6144242,-42.90255,1028.891
4.514184475,-0.1022803,-2.516163,0.08699975,-0.1063432,0.3193093,0.9653633,22.57988,-0.6144242,-42.90255,1028.891
4.516665935,-0.2870926,-2.397255,0.08699975,-0.1039049,0.3173249,0.9600652,22.57988,-0.6144242,-42.90255,1028.891
4.519147873,-0.1022803,-2.397255,0.1480094,-0.1048753,0.3212718,0.9687382,22.57988,-0.6144242,-42.90255,1028.891
4.521628857,0.02092784,-2.218894,0.08699975,-0.10634,0.3247019,0.9721273,22.57988,-0.6144242,-42.90255,1028.891
4.524111271,-0.1022803,-2.278347,0.02599015,-0.1073211,0.3183301,0.9639161,22.57988,-0.6144242,-42.90255,1028.891
4.526592255,0.08253193,-2.099986,0.02599015,-0.1078131,0.3197797,0.9620084,22.57988,-0.6144242,-42.90255,1028.891
4.529074192,-0.04067625,-1.86217,0.08699975,-0.1043879,0.3193098,0.9663217,22.57988,-0.6144242,-42.90255,1028.891
4.531556129,-0.1022803,-1.921624,0.2700286,-0.1058552,0.3212601,0.9663388,22.57988,-0.6144242,-42.90255,1028.891
4.534037590,-0.2254885,-1.743262,0.02599015,-0.1038936,0.3198267,0.9716055,22.57988,-0.6144242,-42.90255,1028.891
4.536519527,-0.1022803,-1.683808,0.02599015,-0.1078036,0.3178735,0.9687127,22.57988,-0.6144242,-42.90255,1028.891
4.539000988,-0.04067625,-1.683808,-0.1570387,-0.1034072,0.3203034,0.970169,22.57988,-0.6144242,-42.90255,1028.891
4.541482925,-0.1022803,-1.327085,-0.03501946,-0.09999132,0.3222291,0.968262,22.57988,-0.6144242,-42.90255,1028.891
4.543964386,0.02092784,-1.208177,0.02599015,-0.1038978,0.3207826,0.9687334,22.57988,-0.6144242,-42.90255,1028.891
4.546446323,-0.1022803,-1.327085,-0.09602907,-0.1024395,0.3246513,0.9654039,22.57988,-0.6144242,-42.90255,1028.891
4.548927784,-0.2254885,-1.148723,-0.2790579,-0.1014568,0.3246774,0.9702032,22.57988,-0.6144242,-42.90255,1028.891
4.551409721,-0.1022803,-1.029815,-0.03501946,-0.1014505,0.3193336,0.9715995,22.57988,-0.6144242,-42.90255,1028.888
4.553891659,-0.1638844,-0.9703615,-0.09602907,-0.1063395,0.3203054,0.9692114,22.57988,-0.6144242,-42.90255,1028.888
4.556372642,-0.1022803,-0.8514537,-0.2180483,-0.1058494,0.3198233,0.9701671,22.57988,-0.6144242,-42.90255,1028.888
4.558855057,-0.1638844,-0.6730919,-0.09602907,-0.1034177,0.3207383,0.9615327,22.59801,-0.9807434,-42.45176,1028.888
4.561336040,-0.1022803,-0.7919998,-0.03501946,-0.1014548,0.3178451,0.9667873,22.59801,-0.9807434,-42.45176,1028.888
4.563817978,0.02092784,-1.029815,-0.2790579,-0.1034144,0.3202661,0.9639288,22.59801,-0.9807434,-42.45176,1028.888
4.566299438,0.02092784,-0.7325459,-0.1570387,-0.1058522,0.315899,0.964855,22.59801,-0.9807434,-42.45176,1028.888
4.568781376,0.2057401,-0.3758224,-0.1570387,-0.1009573,0.3159348,0.9730113,22.59801,-0.9807434,-42.45176,1028.888
4.571262836,0.08253193,-0.2569146,-0.2180483,-0.1043816,0.3159209,0.9691739,22.59801,-0.9807434,-42.45176,1028.888
4.573744774,0.02092784,-0.0785529,-0.2790579,-0.1043901,0.3212533,0.9658577,22.59801,-0.9807434,-42.45176,1028.888
4.576226711,-0.1022803,-0.1974607,-0.3400675,-0.1014583,0.3192934,0.9648792,22.59801,-0.9807434,-42.45176,1028.888
4.578708172,-0.1022803,-0.0785529,-0.2180483,-0.100975,0.3246417,0.9644426,22.59801,-0.9807434,-42.45176,1028.888
4.581190109,-0.1022803,0.1592627,-0.2180483,-0.1038956,0.3188391,0.9691974,22.59801,-0.9807434,-42.45176,1028.888
4.583671570,0.02092784,0.1592627,-0.2790579,-0.1034076,0.318835,0.968717,22.59801,-0.9807434,-42.45176,1028.888
4.586153507,-0.04067625,0.1592627,-0.4010771,-0.09901353,0.3188089,0.9663132,22.59801,-0.9807434,-42.45176,1028.888
4.588635445,-0.04067625,0.3376244,-0.3400675,-0.1029195,0.3193203,0.9687206,22.59801,-0.9807434,-42.45176,1028.888
4.591116428,-0.04067625,0.2781706,-0.4010771,-0.103904,0.320751,0.9634531,22.59801,-0.9807434,-42.45176,1028.891
4.593597889,0.02092784,0.6943479,-0.584106,-0.1004818,0.3231978,0.9673104,22.59801,-0.9807434,-42.45176,1028.891
4.596079826,0.2057401,0.8132557,-0.4010771,-0.09949968,0.3193112,0.9687178,22.59801,-0.9807434,-42.45176,1028.891
4.598561764,-0.04067625,0.634894,-0.4620867,-0.1068353,0.3183144,0.9615156,22.59801,-0.9807434,-42.45176,1028.891
4.601043224,0.02092784,0.9321635,-0.4010771,-0.1039085,0.324638,0.9625249,22.59801,-0.9807434,-42.45176,1028.891
4.603525162,0.08253193,0.8132557,-0.584106,-0.1043891,0.3168597,0.9634217,22.59801,-0.9807434,-42.45176,1028.891
4.606006622,0.02092784,0.6943479,-0.4010771,-0.104391,0.3202715,0.9644096,22.59801,-0.9807434,-42.45176,1028.891
4.608488560,-0.1022803,0.9321635,-0.5230963,-0.1068361,0.323687,0.9649195,23.33833,-0.9915864,-42.91939,1028.891
4.610970020,-0.04067625,1.110525,-0.4620867,-0.1073194,0.3202937,0.9668121,23.33833,-0.9915864,-42.91939,1028.891
4.613451958,-0.1638844,1.229433,-0.4620867,-0.1092748,0.3217586,0.9668257,23.33833,-0.9915864,-42.91939,1028.891
4.615933418,-0.04067625,1.288887,-0.4010771,-0.1092736,0.3242088,0.9697257,23.33833,-0.9915864,-42.91939,1028.891
4.618415356,-0.1638844,1.407795,-0.5230963,-0.1048767,0.3202872,0.9668101,23.33833,-0.9915864,-42.91939,1028.891
4.620897293,-0.04067625,1.526703,-0.6451156,-0.1078011,0.316909,0.9701449,23.33833,-0.9915864,-42.91939,1028.891
4.623378277,0.02092784,1.526703,-0.584106,-0.1063439,0.3207719,0.9658553,23.33833,-0.9915864,-42.91939,1028.891
4.625860691,0.02092784,1.586156,-0.584106,-0.1058605,0.3241653,0.9639627,23.33833,-0.9915864,-42.91939,1028.891
4.628343105,0.02092784,1.526703,-0.4620867,-0.1107407,0.3207836,0.965859,23.33833,-0.9915864,-42.91939,1028.891
4.630826950,0.02092784,1.705064,-0.6451156,-0.1136728,0.3217646,0.9658694,23.33833,-0.9915864,-42.91939,1028.891
4.633305073,-0.04067625,1.823972,-0.6451156,-0.1092759,0.3197979,0.9644098,23.33833,-0.9915864,-42.91939,1028.891
4.635787010,-0.1638844,1.94288,-0.5230963,-0.1126894,0.3203281,0.9701768,23.33833,-0.9915864,-42.91939,1028.891
4.638268948,0.02092784,1.94288,-0.4010771,-0.1146447,0.3242374,0.9721303,23.33833,-0.9915864,-42.91939,1028.891
4.640750408,-0.1022803,1.823972,-0.4620867,-0.1122031,0.3222702,0.9697123,23.33833,-0.9915864,-42.91939,1028.891
4.643232345,-0.04067625,2.002334,-0.4620867,-0.110732,0.3159407,0.9696593,23.33833,-0.9915864,-42.91939,1028.891
4.645713806,-0.1022803,2.061788,-0.6451156,-0.1117154,0.3173772,0.9653519,23.33833,-0.9915864,-42.91939,1028.891
4.648195743,-0.1022803,2.121242,-0.7061251,-0.1131841,0.3202978,0.964897,23.33833,-0.9915864,-42.91939,1028.891
4.650677204,-0.1022803,2.299603,-0.584106,-0.1185473,0.3189011,0.9730499,23.33833,-0.9915864,-42.91939,1028.891
4.653159141,-0.04067625,2.537419,-0.584106,-0.114155,0.318377,0.9687221,23.33833,-0.9915864,-42.91939,1028.891
4.658122063,-0.1022803,2.359057,-0.584106,-0.1175805,0.315913,0.9619847,23.33505,-0.2422495,-42.92643,1028.891
4.660604477,-0.04067625,2.477965,-0.6451156,-0.1195294,0.3169229,0.9672746,23.33505,-0.2422495,-42.92643,1028.891
4.663085461,0.08253193,2.477965,-0.584106,-0.1180663,0.3178836,0.9658413,23.33505,-0.2422495,-42.92643,1028.891
4.665567398,-0.04067625,2.596873,-0.5230963,-0.119534,0.3203205,0.9658624,23.33505,-0.2422495,-42.92643,1028.891
4.668048859,0.02092784,2.477965,-0.7061251,-0.1175765,0.3144676,0.9643729,23.33505,-0.2422495,-42.92643,1028.891
4.670530796,0.02092784,2.537419,-0.5230963,-0.1180654,0.3169104,0.9658333,23.33505,-0.2422495,-42.92643,1028.89
4.673012257,-0.04067625,2.775235,-0.7061251,-0.1151394,0.3183423,0.9624826,23.33505,-0.2422495,-42.92643,1028.89
4.675494194,-0.1022803,2.775235,-0.7061251,-0.1166093,0.3168578,0.9576717,23.33505,-0.2422495,-42.92643,1028.89
4.677975655,-0.04067625,2.775235,-0.584106,-0.112694,0.3178607,0.9643967,23.33505,-0.2422495,-42.92643,1028.89
4.680457592,-0.04067625,2.894143,-0.584106,-0.115618,0.3179058,0.9706393,23.33505,-0.2422495,-42.92643,1028.89
4.682939529,-0.04067625,3.01305,-0.5230963,-0.1200244,0.3159138,0.9610267,23.33505,-0.2422495,-42.92643,1028.89
4.685420990,-0.1022803,3.072504,-0.4620867,-0.1219756,0.3164228,0.9639125,23.33505,-0.2422495,-42.92643,1028.89
4.687902927,0.02092784,2.953597,-0.584106,-0.1161132,0.3178726,0.9648795,23.33505,-0.2422495,-42.92643,1028.89
4.690385342,-0.04067625,3.131958,-0.6451156,-0.1180689,0.3203137,0.9653811,23.33505,-0.2422495,-42.92643,1028.89
4.692869186,0.02092784,3.250865,-0.7061251,-0.1209937,0.317422,0.9687198,23.33505,-0.2422495,-42.92643,1028.89
4.695347309,0.02092784,3.31032,-0.6451156,-0.1190368,0.3154762,0.9696623,23.33505,-0.2422495,-42.92643,1028.89
4.697829246,-0.1022803,3.369773,-0.584106,-0.1190464,0.3208028,0.9653859,23.33505,-0.2422495,-42.92643,1028.89
4.700310707,0.08253193,3.369773,-0.7671348,-0.1146479,0.3188448,0.9653663,23.33505,-0.2422495,-42.92643,1028.89
4.702792644,0.08253193,3.488681,-0.6451156,-0.1117178,0.3168763,0.9629478,23.33505,-0.2422495,-42.92643,1028.89
4.705274582,-0.04067625,3.607589,-0.4620867,-0.1151398,0.3188289,0.9624866,23.33505,-0.2422495,-42.92643,1028.89
4.707756042,0.08253193,3.667043,-0.6451156,-0.1210041,0.3222563,0.9634794,22.97806,-1.356659,-42.45842,1028.89
4.710237980,0.02092784,3.726497,-0.4010771,-0.1190491,0.319323,0.9620138,22.97806,-1.356659,-42.45842,1028.892
4.712719440,-0.04067625,3.785951,-0.4620867,-0.1166091,0.3158817,0.9571838,22.97806,-1.356659,-42.45842,1028.892
4.715201378,0.02092784,3.726497,-0.584106,-0.1171001,0.3188025,0.9572081,22.97806,-1.356659,-42.45842,1028.892
4.717682838,-0.04067625,3.845405,-0.584106,-0.120027,0.3242087,0.9649345,22.97806,-1.356659,-42.45842,1028.892
4.720164776,0.02092784,3.845405,-0.6451156,-0.1175836,0.3207846,0.9629846,22.97806,-1.356659,-42.45842,1028.892
4.722645760,-0.04067625,3.964313,-0.6451156,-0.1195334,0.3183683,0.9648864,22.97806,-1.356659,-42.45842,1028.892
4.725127697,0.144136,4.023767,-0.5230963,-0.1263692,0.3198722,0.9692242,22.97806,-1.356659,-42.45842,1028.892
4.727610111,0.02092784,3.845405,-0.584106,-0.1224672,0.3212957,0.9649127,22.97806,-1.356659,-42.45842,1028.892
4.730091095,0.08253193,4.023767,-0.4620867,-0.1244186,0.3154504,0.9629465,22.97806,-1.356659,-42.45842,1028.892
4.732573032,0.08253193,4.08322,-0.4620867,-0.1273551,0.3222732,0.9634847,22.97806,-1.356659,-42.45842,1028.892
4.735054493,-0.04067625,4.142674,-0.4620867,-0.1239313,0.3188638,0.9644141,22.97806,-1.356659,-42.45842,1028.892
4.737536430,-0.2254885,4.142674,-0.3400675,-0.1234395,0.3183902,0.9668097,22.97806,-1.356659,-42.45842,1028.892
4.740017891,-0.04067625,4.261582,-0.6451156,-0.1273505,0.3169208,0.963441,22.97806,-1.356659,-42.45842,1028.892
4.742499828,-0.04067625,4.261582,-0.7671348,-0.1234408,0.3159401,0.9639097,22.97806,-1.356659,-42.45842,1028.892
4.744981289,-0.04067625,4.38049,-0.7061251,-0.12539,0.3135267,0.9662915,22.97806,-1.356659,-42.45842,1028.892
4.747463226,-0.04067625,4.499398,-0.6451156,-0.1288181,0.3159372,0.9610341,22.97806,-1.356659,-42.45842,1028.892
4.749945164,0.02092784,4.38049,-0.6451156,-0.1273548,0.3173873,0.9600848,22.97806,-1.356659,-42.45842,1028.889
4.752431869,-0.04067625,4.439944,-0.6451156,-0.1258906,0.3183537,0.9596115,22.97806,-1.356659,-42.45842,1028.889
4.754908562,0.144136,4.439944,-0.4620867,-0.1263716,0.3154613,0.9639083,22.97806,-1.356659,-42.45842,1028.889
