Time (s),X (g),Y (g),Z (g)
30.155314922,0.2936855,-0.1067948,0.2489038
30.157796383,0.2521016,-0.1469225,0.1706545
30.160278320,0.04692001,-0.1372437,-0.1420035
30.162760258,0.2895794,-0.1179497,-0.005736984
30.165241718,0.2767538,-0.1758582,0.1022952
30.167723656,0.06274018,-0.2312944,-0.0488494
30.170205116,0.2563547,-0.1271951,0.1398055
30.172687053,0.2724142,-0.1389126,0.186033
30.175168991,0.1485161,-0.2118285,0.03385717
30.177650451,0.1961044,-0.1274385,0.1109456
30.180132389,0.1972413,-0.1457034,0.1442731
30.182614326,0.1781651,-0.2039579,0.06480968
30.185095787,0.2210854,-0.1629255,0.08995677
30.187577724,0.2048167,-0.1990911,0.05216669
30.190059662,0.1686831,-0.140679,0.03079057
30.192541122,0.2038845,-0.2273165,0.02687641
30.195023060,0.1641407,-0.1599061,0.1049249
30.197504997,0.2026443,-0.224413,0.1602417
30.199990272,0.1288509,-0.1886675,0.108403
30.202468395,0.1824166,-0.2026661,0.04167655
30.204949379,0.1554523,-0.2059957,0.05854936
30.207431316,0.1847323,-0.1987376,0.01500481
30.209913254,0.2318388,-0.2148489,0.04675359
30.212394714,0.07891878,-0.2166002,-0.07445678
30.214876652,0.2175562,-0.2124104,0.2232973
30.217358589,0.1617219,-0.1995459,0.2447305
30.219840050,0.08279642,-0.2464728,0.07329646
30.222321987,0.2069765,-0.183229,0.1505912
30.224803924,0.2331147,-0.2370101,0.1493218
30.227285385,0.08790435,-0.1637483,0.1190401
30.229767322,0.09163812,-0.1879701,0.0474424
30.232249260,0.1780539,-0.2087755,0.1952865
30.234730720,0.0965174,-0.22102,0.1212235
30.237212658,0.01753058,-0.2203538,-0.001858961
30.239694118,0.2035012,-0.2033672,0.1667779
30.242176056,0.1330625,-0.2124279,0.07085864
30.244657993,0.04512445,-0.3140177,0.06400476
30.247139454,0.1610371,-0.1744502,0.09501544
30.249621391,0.2017078,-0.2951194,0.04850634
30.252103329,0.004577897,-0.1561618,0.0955965
